tag,sample_key,pair_id,analysis_cluster,label,path,low_energy_frac,low_proxy_frac,low_excess_frac,mid_energy_frac,mid_proxy_frac,mid_excess_frac,high_energy_frac,high_proxy_frac,high_excess_frac
cv_en_real,113_english_real_0113,113,9c08dc6149dbb8f8308a5c383d34ab4637ed7fe1a9609e59d193cedb16c652716b6615184dfc6897be7e21f904ce1f1a9b58db97f543075f88c128f2c24da8b2,1,english_griffinlim_eval_final/real_english/english_real_0113.wav,0.7056263878221462,0.6823292162164003,-0.023297171605745848,0.2676941645145138,0.27580700923011936,0.008112844715605583,0.026679438038786366,0.04186377455348032,0.01518433651469395
cv_en_real,125_english_real_0125,125,a6dfe0e31661197a82a0558dd1eeb2ce3f898d4cbfc740cf28766768e8fe5901cb2fbdcfa2b6a980993832d144a8a1865bc69af3ddafe929f660c90b23d94fb8,1,english_griffinlim_eval_final/real_english/english_real_0125.wav,0.9821047500986338,0.9525511531918815,-0.0295535969067523,0.016579050233348294,0.04038872680085182,0.02380967656750353,0.0013161699470015042,0.007060120007266514,0.00574395006026501
cv_en_real,142_english_real_0142,142,c42a23f67177dda1636890108c1e4bdb0a076c2e6a863ba282eff5f7753b76902fb745b9e6b9ce2ffd2f7fe5c150228e15ba0bf7a36c23a5000470a494878d53,1,english_griffinlim_eval_final/real_english/english_real_0142.wav,0.9567701739106702,0.9135012241052826,-0.043268949805387646,0.03860901136589653,0.06836650354222135,0.02975749217632482,0.004620876648047642,0.018132272352496065,0.013511395704448422
cv_en_real,146_english_real_0146,146,f53fbd579558bad737c60acebb98f882914859e93b5dca543a0e42fec1b50d133581e268f275656ab05ef0b606c0552fe22920a2c67ff22e44a3b162ef51f63e,1,english_griffinlim_eval_final/real_english/english_real_0146.wav,0.8727259754147602,0.8786064440784064,0.005880468663646221,0.10830407317248061,0.10012617191213033,-0.008177901260350284,0.018969991111676972,0.021267384009463194,0.0022973928977862226
cv_en_real,156_english_real_0156,156,b15d4bf1cec79fab48b4b54ed50287b51593be2f5eece61b2e8384a25677e1c5a981559fa92dfc6b32f78906e4bc661ab51acf779451c06bd827987f0a2a6646,1,english_griffinlim_eval_final/real_english/english_real_0156.wav,0.9757469922134171,0.9561059240986356,-0.0196410681147815,0.024154789583721768,0.04126090992810303,0.017106120344381262,9.832270135006689e-05,0.002633165973261446,0.002534843271911379
cv_en_real,166_english_real_0166,166,df63f060fc8bc48ff5170190067300d14da1bcdf1088857191d40e924ec66568597c0b4093ac6b361ac07e7f88cb87a5768cdf077ffb613336bb413a78379282,1,english_griffinlim_eval_final/real_english/english_real_0166.wav,0.46698329426567636,0.5920045740495455,0.12502127978386918,0.5254302494808559,0.3605441778205279,-0.16488607166032804,0.007586528372195073,0.04745124812992662,0.039864719757731544
cv_en_real,188_english_real_0188,188,deb84f2071c433e699d881d69ca709979161da7ea1de4cab0046ce737b31d9fca1e9d7b5b765082ae872201fbff90905e718bacf89af718feeafbcb3f2f97f99,1,english_griffinlim_eval_final/real_english/english_real_0188.wav,0.935957785366377,0.9259500657157559,-0.010007719650621083,0.06065138973317021,0.06007984159299952,-0.0005715481401706926,0.0033908688618907766,0.013970092691244594,0.010579223829353817
cv_en_real,190_english_real_0190,190,33450eb388de60fa6a9907092ae242b8df433c71557ab6b6908373c3300bd9c11890a52fa8f4ecac0a91ecb4c49edc7acb6e1287396a1f28f5b8f1fc1c66107c,1,english_griffinlim_eval_final/real_english/english_real_0190.wav,0.9807695505822485,0.9097056900192371,-0.0710638605630114,0.01199508902187248,0.06001730313965762,0.048022214117785136,0.0072354365582460506,0.03027700684110533,0.02304157028285928
cv_en_real,192_english_real_0192,192,97b5754c2b7322d08cc69d621f60a6be00d50a86ef476e6a240529cb2dc06025626beddbcafff75d80ec8871a4b8cae6dd253dfa7009ee443b82423108973e01,1,english_griffinlim_eval_final/real_english/english_real_0192.wav,0.7335722568192495,0.8449647455061529,0.11139248868690332,0.25516047491507954,0.1161062758372965,-0.13905419907778305,0.011267295664482117,0.03892897865655056,0.02766168299206844
cv_en_real,201_english_real_0201,201,575dd0ea9fe293b4ce19f4526086fcaec5b306d9e3fde20eb37962b673c764936e80c3b0bbb55017e9d5043c80aa2ce6e53d909637133c7a3d9fb1ece1061a4f,1,english_griffinlim_eval_final/real_english/english_real_0201.wav,0.9571476934748007,0.9015701740779144,-0.055577519396886266,0.041047425742047776,0.0854744177351583,0.04442699199311053,0.0018049013812807746,0.012955408186927258,0.011150506805646485
cv_en_real,207_english_real_0207,207,551d5ea36eb46269c7a7710255ff0cab38e68cd8360ad3d7b3c566e71573c778819d6d1161422130875f138f6caf9bf7e29c972fbf0bf5352ab63029a7dce8f7,1,english_griffinlim_eval_final/real_english/english_real_0207.wav,0.7494498370626732,0.8168551571090017,0.06740532004632849,0.2229450809150241,0.16460503651249622,-0.05834004440252788,0.027605039775119453,0.018539806378502194,-0.009065233396617259
cv_en_real,230_english_real_0230,230,94796df469d4a3dc6594d9d759a97275d001a4aabd862b04e5bb10bb6d1991c349084f6e5120e28213bab509cfc1a892321b96ac5d0a50d5496385a32abcd94d,1,english_griffinlim_eval_final/real_english/english_real_0230.wav,0.8614040411153692,0.8515712961031318,-0.00983274501223741,0.13086531273105234,0.12132009428272027,-0.009545218448332074,0.00773060941445598,0.027108609614148,0.01937800019969202
cv_en_real,248_english_real_0248,248,f39de6abfa4322db64ef4558412eb948a07d1209d7da08ce2a087b143c2976e42727d750025f9705c1dcc43044ddaf807245dee934c56958755c85e18330ee76,1,english_griffinlim_eval_final/real_english/english_real_0248.wav,0.9456544589724147,0.917557411947014,-0.028097047025400723,0.03826870827217261,0.052654544755529345,0.014385836483356736,0.01607666387960681,0.029788043297456657,0.013711379417849848
cv_en_real,265_english_real_0265,265,132b6782676f870d070f361565dd2fbdfd514c4b6f4b6f60e2e16faba81c7ba89a087c098f0b489e2fc362f23423babf2db83e5078984ab4c170951c2451a8b4,1,english_griffinlim_eval_final/real_english/english_real_0265.wav,0.8487894652762715,0.8759727623131499,0.027183297036878384,0.09259154394208793,0.08410819012107015,-0.00848335382101778,0.058618871726135974,0.03991904756577992,-0.01869982416035605
cv_en_real,266_english_real_0266,266,76d8709ad91b316a2e6387adf373ac7ca0b0bacca24ae7b34861b5ed351b20be1626ae72574dea01859dc2cadcdaa90477fad45d97b0f4a88c85e53d8b13fd1f,1,english_griffinlim_eval_final/real_english/english_real_0266.wav,0.9562532301239803,0.9181412485922893,-0.03811198153169104,0.029592850095004463,0.046404207211853045,0.016811357116848582,0.014153981831959926,0.035454544195857626,0.0213005623638977
cv_en_real,272_english_real_0272,272,d7c73ae2de660adfdeb61aeb21afd7ac68d69e3651943b502c64697c81d8e01afb2c00e6b295f7015041007dac086776ab9778627a6fa3339e2b8e40c12cc8e6,1,english_griffinlim_eval_final/real_english/english_real_0272.wav,0.9758328694116465,0.9651722025768432,-0.010660666834803267,0.019266833817838027,0.023458632603988495,0.004191798786150468,0.004900358328581553,0.011369164819168422,0.0064688064905868686
cv_en_real,275_english_real_0275,275,b8f422899ba904a601872eafb38e3a69597acd37b8e25a576e063e372b7e2dfc85ca8975f1c77ad2f133e719ef3b1bf119f71eab8d1bb7422dbf27052d871b4d,1,english_griffinlim_eval_final/real_english/english_real_0275.wav,0.9773828227097269,0.9357219213293362,-0.04166090138039069,0.013221898617159888,0.027943106245803956,0.014721207628644067,0.009395171343527145,0.03633497242485993,0.026939801081332787
cv_en_real,319_english_real_0319,319,e6dbbe39377aa0fe2851852b2c695c9c31094c80c9ccd244bac8dfdc8a523b2a114362d4c717bd9d628499fe1d3c11971221be5ec4dadce15c9ff8c5254ae368,1,english_griffinlim_eval_final/real_english/english_real_0319.wav,0.84571360124612,0.8685412946047286,0.02282769335860857,0.07332853828436284,0.07223603033132878,-0.001092507953034061,0.08095792108790226,0.059222675063942624,-0.021735246023959633
cv_en_real,33_english_real_0033,33,c41dd22e62ebbf278d1247d7b4cc49e06bad2e5f7c5e11a2b72580e6575d667e87d89dfffc6dd1194e2ff81c0e2583b09932914c94d3ca2bd829e0099b068f65,1,english_griffinlim_eval_final/real_english/english_real_0033.wav,0.9334900180276424,0.9106513742608675,-0.022838643766774913,0.06622400378993823,0.08882171318725127,0.022597709397313037,0.00028590630261043123,0.0005269125518811686,0.0002410062492707374
cv_en_real,330_english_real_0330,330,8d420f53a26d9d11408386b68b1abba0684eabcf0244129c55b7556955e32d2139c235fcdcd37b0eaf4b0cc7061a0029d4764fc2c221dcf4a38c2faafffdb540,1,english_griffinlim_eval_final/real_english/english_real_0330.wav,0.878427433330414,0.8987457896875056,0.02031835635709167,0.1152502099282031,0.08176005380697227,-0.03349015612123084,0.006322271130524079,0.01949415650552199,0.013171885374997912
cv_en_real,351_english_real_0351,351,e5c4f6ca3b3f072f7d83f84015ff8afab5fb91b7d7b1b724a5045642aa5f9aad4c9c92898891633961279f00304de7fba346d83a5aa040d12d91afbbeff396e7,1,english_griffinlim_eval_final/real_english/english_real_0351.wav,0.9574833030982869,0.9458489777535563,-0.011634325344730634,0.042364630233620144,0.05388084020952115,0.011516209975901005,0.00015201801525327124,0.0002701820369224851,0.00011816402166921384
cv_en_real,361_english_real_0361,361,f4c52a7fa71f422af00b4870bad198752cd8a8b01f906ff580165a2cfa1983a539a838a60ff9e9781df46320441f07ec0a791fcb5356a89c101dc655cef68ea1,1,english_griffinlim_eval_final/real_english/english_real_0361.wav,0.9004376364349682,0.8496680737036688,-0.0507695627312994,0.09593485644891045,0.13688705853626654,0.04095220208735609,0.003627444863679481,0.013444867760064498,0.009817422896385018
cv_en_real,366_english_real_0366,366,ce36fee6cbee98a2411ceb6595540808f38836d238bd6df6f3bdf9da1d53c8b967a78f091d0bf69cd356b5919f3ad634893fa53bf1471a8b661bd11f77809624,1,english_griffinlim_eval_final/real_english/english_real_0366.wav,0.9902373583783072,0.9822084146666843,-0.008028943711622882,0.008815874451147301,0.014438607606819412,0.00562273315567211,0.0009465829043693808,0.0033529777264963315,0.002406394822126951
cv_en_real,369_english_real_0369,369,36b83dc2895ee7ca3860332467eae1004c2b17adbd25614e15f889989fc897b8c9e5760d973eaad41a0e88bf8bf7846b75184b636cc58a1601a2fe7b3034b84c,1,english_griffinlim_eval_final/real_english/english_real_0369.wav,0.5829878474684324,0.7071433382254707,0.12415549075703836,0.268044438818886,0.2255174260073443,-0.0425270128115417,0.14896765848795884,0.06733923576718492,-0.08162842272077392
cv_en_real,373_english_real_0373,373,5768cbb92b87c5172453df7b0076a5c0c6a6c7aa3551e6a9f1fd721a6c582b6560cd57b1cafc691b08180ee69afbf539710f1a52b30bafe0c98f4d74fc37146b,1,english_griffinlim_eval_final/real_english/english_real_0373.wav,0.9417369908020491,0.9054109888364297,-0.036326001965619414,0.04204029209428306,0.06504678887948316,0.0230064967852001,0.016222655571997913,0.029542222284087163,0.01331956671208925
cv_en_real,386_english_real_0386,386,cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e,1,english_griffinlim_eval_final/real_english/english_real_0386.wav,0.9626752492909386,0.9393050487815751,-0.02337020050936356,0.024422734308864248,0.03145425368062318,0.007031519371758929,0.012902012442816161,0.029240697537801768,0.01633868509498561
cv_en_real,40_english_real_0040,40,d32d90f243364ebcad7ca3e5cc05b554b0f8ced3c210142d11329e5f9cde5a584f72f4e410f2a93f3407093671098a2d89a8fd8d705b06f5749e57841254fedd,1,english_griffinlim_eval_final/real_english/english_real_0040.wav,0.8827733527994911,0.8089919079615285,-0.07378144483796256,0.0948393388947082,0.14411360216954636,0.04927426327483815,0.022387263780289518,0.046894489868925145,0.024507226088635627
cv_en_real,401_english_real_0401,401,2171e7f5b831cf25bd8dd5db58678b16340b3d7821f3fa45e0710841830a13f56b0a92796790e5e3cc18b20c522b24336afeaba54685d3535a4ce69013ae1291,1,english_griffinlim_eval_final/real_english/english_real_0401.wav,0.8498917976666074,0.8092702023110471,-0.040621595355560314,0.14701507376151407,0.173177004194684,0.026161930433169917,0.0030931428117527944,0.017552793494269026,0.014459650682516232
cv_en_real,412_english_real_0412,412,59a91e5a9add4b651a12a8922a9aa25f7f78a0654e1dcfb6112d9163608f0535175b1c5ce3bddebdef29392dd94750c1e6b600ec2976aef79f4a755f1f82beb0,1,english_griffinlim_eval_final/real_english/english_real_0412.wav,0.9528306062751869,0.9465110618324913,-0.006319544442695557,0.045003584722084725,0.04567637613179512,0.0006727914097103965,0.00216572796617624,0.007812562035713613,0.005646834069537373
cv_en_real,413_english_real_0413,413,6f539d306a5507913a18d0829b4764a73a677fd4cfdb6f41017e52e026b7e1984e3466f23e52fc9fc4f521510255429815c0090953855c329512e1417ec80801,1,english_griffinlim_eval_final/real_english/english_real_0413.wav,0.9389221493522697,0.9127379866112321,-0.02618416274103763,0.057121093477805925,0.0732354353821888,0.01611434190438287,0.003956738701183,0.014026578006579195,0.010069839305396195
cv_en_real,415_english_real_0415,415,fab4fe7d76806a557d22302117fc50c25fa30abe22679a5aa6b6940f30b12fd47c2c5b4e21f7cc3699132b8dee7c39ec0f9272530ca6e2d311e96bc7e88d40e8,1,english_griffinlim_eval_final/real_english/english_real_0415.wav,0.9432058109190727,0.9101957743276534,-0.03301003659141932,0.039017652996288336,0.05424533236979862,0.015227679373510286,0.01777643177963379,0.03555889330254796,0.01778246152291417
cv_en_real,427_english_real_0427,427,959c769d9a0863ebd10e46ba1e1e76b06250e53d5c5baab568fa47e09785ac1298a229d104c41a297faa1d3115cf601810b3b11366da8a2af3b2f450aab3f040,1,english_griffinlim_eval_final/real_english/english_real_0427.wav,0.9114280380462024,0.9547823963003318,0.043354358254129366,0.06512245227002589,0.03324487045183053,-0.03187758181819536,0.023449468055751668,0.011972733247837779,-0.01147673480791389
cv_en_real,441_english_real_0441,441,6bc01ab25300086ec3cf94e8ca3fb50aac19b413564602dfd674fd1104663f7bd8d1ed480ebbdbe3a672c55950e644594c8f5e5f7b5cbd75d4aa94cabb7081e8,1,english_griffinlim_eval_final/real_english/english_real_0441.wav,0.8530316273934015,0.8702210378510326,0.017189410457631005,0.14488478656614187,0.11668478594078038,-0.028200000625361488,0.0020835383842467896,0.013094176208187243,0.011010637823940453
cv_en_real,479_english_real_0479,479,863ff359f109c8d4fbd978d4439474bcfe0ab5f2065efa125c935b85f1a7b1cf99540a82b2d32394fa34c2bd093283b12257fa42cc8d8dcd4dc032af79981c7d,1,english_griffinlim_eval_final/real_english/english_real_0479.wav,0.7725432213785611,0.6718588579413207,-0.10068436343724041,0.18678676630529362,0.23883772951501586,0.052050963209722245,0.04066998236297337,0.08930341254366352,0.04863343018069015
cv_en_real,483_english_real_0483,483,6ac8b1a295e2a4a5b11a602a368771530cd7b900ee5d8b552946eb8d32c21f4694c786c41ca996b12adb8a1d1e15160f84cb0632d9359cf84c6d99a18745692e,1,english_griffinlim_eval_final/real_english/english_real_0483.wav,0.9365195681719913,0.9013647958033761,-0.035154772368615195,0.051617013068661996,0.07827714886397763,0.026660135795315634,0.011863497300823613,0.020358055332646355,0.008494558031822742
cv_en_real,497_english_real_0497,497,79ce8451fea8968eae6f84f6814187a7a9d4a4da089294de5565c6872ff1f951ebdcfb6b74c51cd7c08a2745c89c5ae67c5464dd4c0b22e55b2d4b1d7c0181bf,1,english_griffinlim_eval_final/real_english/english_real_0497.wav,0.95965801756184,0.955299747846464,-0.004358269715376006,0.03769851251620391,0.032391939445069316,-0.005306573071134593,0.0026434124142859982,0.012308312708466764,0.009664900294180767
cv_en_real,498_english_real_0498,498,3a3a12ef79a5ae168e17630ddee4bc75ac379e7a4bd0a2c01e9dfef7f09c47891f3ab3c3943a9b3255d4962453f314a139edc4c88d3e71a3128f49ef85947a79,1,english_griffinlim_eval_final/real_english/english_real_0498.wav,0.8302702745721879,0.7966359907023196,-0.03363428386986833,0.14756932181925358,0.16484483210146697,0.017275510282213385,0.022160336649624406,0.038519177196213436,0.01635884054658903
cv_en_real,533_english_real_0533,533,3edf4b5a0cbf9980fc696cc1f71c5ea73ff6a7bdfadac46c2965325ece452b575cd5a51551251456d4fbfc3d621d23a13c32b856241bc0d37134acb2327deab3,1,english_griffinlim_eval_final/real_english/english_real_0533.wav,0.8889212619095271,0.8910771938464561,0.0021559319369289787,0.08951946608269445,0.0908051423983882,0.0012856763156937484,0.02155933535477162,0.018117663755155645,-0.0034416715996159752
cv_en_real,541_english_real_0541,541,ab84a621f52d398150ac593392424f8d99e265cf69a25aef10d8222187d4da096854b3302504ba3e568d2febed4234eda0d3c85280b58ad5a2c063e82a8d3379,1,english_griffinlim_eval_final/real_english/english_real_0541.wav,0.9760922775538943,0.9627420263361615,-0.013350251217732811,0.023560389259568073,0.035462723379680004,0.011902334120111931,0.00034721339754754146,0.0017952502841584387,0.0014480368866108973
cv_en_real,60_english_real_0060,60,e2292237c77b576132df4cdbb79155e854aeff199c96095ab6db95684d8fa140ff1f42fe9cf87b811f15ce8039d6563a304b507926ca4a641d04765a70b79d91,1,english_griffinlim_eval_final/real_english/english_real_0060.wav,0.7281515920209524,0.7423330327355535,0.014181440714601146,0.13341631800886194,0.1797014730566555,0.04628515504779354,0.13843210026519956,0.07796549420779106,-0.0604666060574085
cv_en_real,605_english_real_0605,605,762536642be71e032d46c7775283ea954494e6a6ec1d016a96f776b6812b2c04125b9f6519054836d3808a767975ae889250695ae20f649da1e64b94557f985e,1,english_griffinlim_eval_final/real_english/english_real_0605.wav,0.9513640469371516,0.9295819739707574,-0.021782072966394228,0.043802003481183904,0.06010603774669747,0.016304034265513564,0.00483393373274306,0.010311988282545297,0.005478054549802237
cv_en_real,610_english_real_0610,610,e80b40908fa49afbc617da992c0736d82bbe441589a8e6d390ad0533bc1aca7e5e4dc76629de5433eaf6c9a5b2aa2846308b5fbb909bcba9af2b5cbb41e5a8de,1,english_griffinlim_eval_final/real_english/english_real_0610.wav,0.43216179563392443,0.7196811181395182,0.28751932250559376,0.053893341173546445,0.09086400987352192,0.03697066869997547,0.5139448428993213,0.18945487198695984,-0.3244899709123614
cv_en_real,614_english_real_0614,614,38750f6fe4575f45443936753f75d6e7875cf624362bd4bc50a7430cd3b69784b783b9f9601d9f1c1d6c6da22d9af4b1523da231ea55a13189c6d5a4923d728c,1,english_griffinlim_eval_final/real_english/english_real_0614.wav,0.9385260820801962,0.8857255737787944,-0.052800508301401816,0.05191848207795501,0.08595602794969223,0.03403754587173722,0.009555593540118593,0.028318398271513646,0.018762804731395053
cv_en_real,62_english_real_0062,62,bc6842f7e140397b505f5329aaca34022b3f8e999b01e0436bb66dd3a21a5614f7a4f9d522b37d41ea0018bc8323781a97b055ff458e3bedbb436d5f292c7373,1,english_griffinlim_eval_final/real_english/english_real_0062.wav,0.981564721899124,0.9442714976072862,-0.03729322429183779,0.013522841361597948,0.025778683568946328,0.01225584220734838,0.004912589233870248,0.029949818823767595,0.025037229589897347
cv_en_real,636_english_real_0636,636,9512ce701610c86108d16bfea418d204afa210e7f6c75d42db9a6b51bec07e9eb09bf98ef5aa04b604915b8c111d85fc0ec4470033196a59f34be1b1d6c09030,1,english_griffinlim_eval_final/real_english/english_real_0636.wav,0.980884306680933,0.9551984411243073,-0.025685865556625664,0.015936163652677946,0.03399112028652033,0.018054956633842382,0.0031795222718156,0.010810438589172432,0.0076309163173568315
cv_en_real,652_english_real_0652,652,95374f4f0281ce754ec20477f0fb494597129dcbd84a71b9840512f16624ca875a5d182e2d11413d3344e7cfc09432596ca9a53c1de30ea445daae342c2d251f,1,english_griffinlim_eval_final/real_english/english_real_0652.wav,0.7684982208385859,0.7375650395113422,-0.030933181327243653,0.19075937325392217,0.21635787931882783,0.025598506064905657,0.040742333456129494,0.046077081169830114,0.00533474771370062
cv_en_real,668_english_real_0668,668,e0e4d1cd7c5b678bc8918882cb0a87cddf2ed32589d5db607900f79fda5e4d390b6200c339fe7e2faef88ced7f65983583c2d47b76247732160108d47083496f,1,english_griffinlim_eval_final/real_english/english_real_0668.wav,0.713249977923226,0.7624255424771251,0.049175564553899154,0.2812009957714994,0.20568270920250428,-0.07551828656899509,0.00554900689938476,0.03189174832037056,0.0263427414209858
