language,speaker,n_real,n_fake,real_mean_logit,fake_mean_logit,separation_real_minus_fake
hindi,08aa344261cb28d4f1e8b697822f1338246b28d51cfa28016b6214ed8bcd38cb5485c3b718c8246503f35d7e90c68e6e51ccdcea0ffbe272a0355f013aa4af41,1,1,5.270464897155762,0.8276668787002563,4.442798018455505
hindi,0a073b2441b86a13d80728f1a14413d473c4091d1053a3a53982f2c2698abb2a31f35efaefaad9b678d4cf8b27aecc058d4f664d005474a90b8af287ff58c303,3,3,4.12794295946757,-1.3587559362252553,5.486698895692825
hindi,0a3f27e009572dbc52c115bfa733fdbea6b819dd63fd440adf16a90428f3566049c9fe252e775388ac3bab7e9951fa06c8691497b6568d3b5e436aaea396a8d6,1,1,-0.7187193632125854,-5.627601623535156,4.908882260322571
hindi,0a7f98f856cff63c03fcd05e03e181c17ce5d6545037394992a6f0afe1ed3716ef537d63a1e24a45ffc22233c24ee08fdec3372afad0b4389efc86ce4e7dee2c,2,2,-1.6484006643295288,-2.771438956260681,1.1230382919311523
hindi,0b0be66321658747b6942ac54496bcf15f205ec5468184dbc0f65a4cb4b175d240d39625f77f45537b8108cebca77574e09be59da116602782a75d1fae832a2e,1,1,5.477862358093262,6.903287410736084,-1.4254250526428223
hindi,0d095340640de1eed083de79682cd69d43729d60e08c0a6819dd49b8f15d143165cd66c8061dffa3ce372d4356c10e0bc5cc1a3a224cbe7e1cfeca4c5cfb413d,5,5,-1.6405338980257511,3.782842755317688,-5.423376653343439
hindi,0d2120fd5389d89f197e877a642aeb305bd4d8a9820d642a3ca7e83fe64ca61a0a8b15a37958f3629aa855408d3eabc56d2521ff9a06db24bd0c95320f66efab,5,5,1.1130781412124633,-1.360555601119995,2.473633742332458
hindi,0da032e5bf4a63a5c9c3635155d8b45eb4ede0261ddae34b641e4aafb72b2d0e9c8e8605132280cb39465883c7c2dd82e747a12e1e9b1827d272574483945e5a,1,1,0.212536945939064,-0.2676135897636413,0.4801505357027053
hindi,0db277015ed4c7602383504e75bcfead10db6e33b12e442a983cb259a17baf2c98daf32f18e2c1917269103a2ef1776d88cab0357c43c487473d8fa511dde7e8,5,5,5.4741724014282225,-1.3081546604633332,6.782327061891555
hindi,0e97e303991e6646c845049579a4bea7a25ea775f6b8b44a09e0efd0ae9661ec984c393c92d2522e3158c8b0ca206ad60fd9e136713e18c21dffd72811a88b88,5,5,4.738904571533203,-1.9461338758468627,6.685038447380066
hindi,0eef353f918900f4b6b2c52b697013c0ac2340228d97696f460545e777a0a619dc934a6e2bdc5329525c74d683591af809ae5b8d4157abba6321a5b7366bb73e,4,4,5.7609628438949585,6.718355417251587,-0.9573925733566284
hindi,0f018a99663f33afbb7d38aee281fb1afcfd07f9e7acd00383f604e1e17c38d6ed8adf1bd2ccbf927a52c5adefb8ac4b158ce27a7c2ed9581e71202eb302dfb3,4,4,1.1604809202253819,-3.8028075210750103,4.963288441300392
hindi,112f76f2e0c2f27b09b20340cd82d13c315858e70901593392d2bbaf1377a5ed05b373a77f5f93b0298be6ad7e0285d8dea7c8fc9e9d3ce601d702ff3e3a7d91,3,3,-0.25749514003594715,4.29480238755544,-4.552297527591387
hindi,1141dfc674be44e23dd469a1caf6c1436405f2f99880ffa8ec17435c9e0877914bb50b5906d75d14f195ef2c60ba18fe91afa89698d08952325c31896d02d827,3,3,4.414140144983928,2.4054355223973594,2.0087046225865683
hindi,13b72f7b7cca925bd373d5f2eab80cc1ea66148b333a85d6ca12be7e926fa2faf00dd733d0c670651eca79a91b3efeaf6918600638811c1c946b261c671a525e,2,2,3.92716646194458,0.7176879197359085,3.2094785422086716
hindi,13cef0dba059a4aa0064866e51ca703ad2552c2645eb99722846129b96051db0f22a99235faf822876c13bd3f02e86f138d6a0413f980cf028f54c5fdc58b9b9,3,3,2.5543159345785775,-2.8252295653025308,5.379545499881108
hindi,1605878cdc4bdeab0724827abc448ec019fcc59763e097294754173714e955fe80a28c12eed4a39a58f442138b886e755cd644efb115aa2599c6e50a20e63a74,5,5,5.505770492553711,-1.684539821743965,7.190310314297676
hindi,169afd68fa12674be328762c77fff1783f807dfc52a7f9b0ec599d77f5fb9bd8998ec8f9fea575f4bee8d86d2ea242a97ee6de9da1bf191f541113fd3c432206,4,4,3.586427092552185,-2.085432380437851,5.671859472990036
hindi,16c775b5ac1a75459692a8e2c553ec084df96439cf53c5129ce1e5c20a9a04d3ed23204cf582fe74c9dc12a473fb3072139ea313cee5ce51c0d17acf8cd16333,4,4,2.4500090861693025,0.9081124849617481,1.5418966012075543
hindi,17306c4d97ad8d7c04ac7c04602b8fedcfa3c2ebcd61c2fb2f7f5a27a23151389ed00cbdf1497e6791a0abc7028b848d8f17ade7089c928531200cd7ca2c4bc8,1,1,1.6272313594818115,-1.22855806350708,2.8557894229888916
hindi,17e10c81b592f9aa499bd3ea283821d28dee580e2bfbf51ca891c71024bf0736cc26c5ef9790ef591ff7cf3136930b935c33bc7fb1c65c080ff270baf27c8fe5,2,2,-3.3681787252426147,-2.595518946647644,-0.7726597785949707
hindi,184190f8f53136c0e77cb1939a81bd7b91a650163a3cce9cb2af1f732be6a0165a7ec72a286eddf11fc4a60b82602efed4ecdd9ad5d030501c7fd2930d062b64,1,1,-1.055750012397766,-3.00036358833313,1.944613575935364
hindi,18ac148b1b14b3b66a0116ecc3f445d74b049106dc0b0c39ba266ed130105ea5cba16d4e6220aaff9e2757009e3e3789ac98602887ee11491fcb207b874732c2,1,1,4.349886417388916,5.60275411605835,-1.2528676986694336
hindi,1963c5f396b43a02ea6a7cf2cacaafb042bfe53209c711d2325e2e4cfd7185370746e463b5ceb83f9ac807e048b8891b494db95e3bd7eccfbef896877eea9bbc,4,4,0.6154284179210663,-1.6367512196302414,2.2521796375513077
hindi,1a88297b510c4d15acdd9d6a3f50d13fd6420c8f934e487a7ec5096ab5fbebef165269d581a12002a5eca2cf3fbced4552441668df9c027abd45ef0895eabbc2,5,5,5.161037731170654,-3.18969304561615,8.350730776786804
hindi,1a94dffb861da3c85c0994bc8c83f7b79b502a83733ef28bc302cf6f1d5413001cd86d1c723357821dc3a90ba1b3f65e1203c2fa176b43daa279055fd6e5f529,4,4,1.371362742036581,-1.9024521708488464,3.2738149128854275
hindi,1ab26689a68e6aeb9ee56daf140f5d65c19295d6b65eaef9f51f22cbd867b635758194eb9640790ea7d37a0de2bd5d0f235fb7662cc80dda56261f92c3cb4475,5,5,5.5316362380981445,0.6052761614322663,4.926360076665878
hindi,1cec8b78e84c018a6efce5b69c1f3837d98aa06f2ab20d370caab36ca0938d09dd89e21b83d94073d8ea3af821ee74327d647929fd4e8051688c8730f024d6ab,1,1,2.041039228439331,-0.2878693044185638,2.328908532857895
hindi,1da3e82d56c4b06d4028ecc92aca9dc352823b8ec3e30de4da211906b610e38731002b15ef77c26455730b72f40ec1685543812f28aebbf3d093e8e83b3bad25,4,4,4.657693147659302,-2.602569135837257,7.260262283496559
hindi,1dab0a43e9720c288528bb0aa9f27d67d429f550442c898d5be29fba84cba6c1f8c882ae46f1d75a260964131e51dd4de0447d2a63dbe72957d89bb70d7af451,1,1,4.259804725646973,0.9964420795440674,3.2633626461029053
hindi,203176393d9928d38b3aecb45ba1ad1c05c8223b492bfe21e6c5c6359083f8bb68f24ab7bf449051e8527e9beee0055a3628608173b59bad7bf948e6d3e0ff27,3,3,0.12022473414738973,-3.5965518156687417,3.7167765498161316
hindi,20c8af3d3924681f688ee678fe8bf01fb61085553e888cfcee35b3d4268a1a0e50d0cde2c1e1c5ad13701d066561a04fc1a9a0492c4433338cad61132eb03695,1,1,5.330135345458984,-2.624976634979248,7.955111980438232
hindi,2270a4902001989b755fb2acc9d13918db9f6f89d7d5b1cf38d55ba7ef62d366249b464061d0c3df63c12f38b738d552ba6e854c9e09ebf766f61506d2a1732e,3,3,1.684151475628217,5.48655637105306,-3.802404895424843
hindi,230d27ac6435d55a47ccc110561f23b342676f24aac1bed0eec64dd0deefc5d13f306e9df3216cfa91eb7972029e60e59586109fba46ac6dcf631a9e04b60644,1,1,2.785686016082764,-3.854083776473999,6.639769792556763
hindi,2312b0d85bd1eb1a017264abf770df086e10cec218cf1ab48b90f9d7f621d8ae8372b07338224060fcac6cfb337fcfcb6966c160942f9fcec4c67e7f5df44520,5,5,-3.2342793464660646,-4.984881591796875,1.7506022453308105
hindi,23dd6e26b3a5106b8ad2de2def45e53280a12df6c47364b2bf652743a0198329d4e46b73fe42287703f0146d0bdb9be101cb22064f7b79578248fdc2ca2085f0,4,4,2.827880710363388,-1.2810646258294582,4.108945336192846
hindi,23e7986df66ecae7556379ef6a8c59490f3a38d789ddcbb9af2e0bdac45ded855c8a27be3ec862f45918adec219022883c1f64ea3ca811371c818856357ef5be,3,3,0.6154721875985464,-3.320011854171753,3.9354840417702994
hindi,256a0ab2364a69f69c073cac0258702b33d8269739cd421abc11e45a2c7678787e46498a06ee3a13077e9dfea487f22061fc549def882ff192ca5fb1d2671807,1,1,-0.1796038895845413,6.333089828491211,-6.512693718075752
hindi,2755cbb1978d17293826c36025fffd2b0966f60a48ee026f909afce38191de6da445c4ee2d684bf32d65bb5779ea78ba4f2360baac46e6f48710b9c531277adc,4,4,-2.2943572103977203,-2.372469902038574,0.07811269164085388
hindi,287db5b3c7065ffc1e6827c0bc87dc4a6b6a45c159642fe8d490d5adb6ce18a5b4b528f921503762bbb20b1fcd84f5f8256a9a11cd4ccf55964f301b416b08d2,5,5,-1.5026218175888062,-3.394003486633301,1.8913816690444947
hindi,29822eacca376bd26682b72d0212ea3f2897da482cbaa2e8046b66eb83af4dbb0cafeb48676702a2fdf34a45fc46ddf438d60d90ff3bcaa3171dbe5aa6321c3e,1,1,1.0250263214111328,-4.765683174133301,5.790709495544434
hindi,29bcb273adde2fc3bc2e4595307cca55f7a2164b643bd634a478297488389dd87132dba219b5a51a5b42b59a42fe5eef68ff2cd098bb675cf680befd442613d5,5,5,5.903491973876953,1.0757682919502258,4.827723681926727
hindi,2b0295a46df33cca7111334e28048e4ca8856ac39e51ceba5d127c2defec2c84aa3dbbe0b2cd9a0057a3710d4ca5936186ac62306a21dbc4f493acb9486d1452,5,5,4.0647964715957645,0.6863901674747467,3.3784063041210177
hindi,2d27b396006a861ca7b1d045b46c33a62ae2f394d1da44c60a21ec6da2cbb9bbd3c7db23f5bdf57b185987f7c6157ac50f6af45751dff9a96bafc3fe6b5bea2e,4,4,2.022914856672287,-3.893638640642166,5.916553497314453
hindi,2dd9387ee31e2dfabf2c664ee5a533b648b4c169efb1d67c4d3246b1e1d4adb4bcf85903b3619f188a6913a5a6e2a7cc0311056fd2cf598a2e20dd9a1cd96193,1,1,2.202922344207764,-2.337786197662353,4.540708541870117
hindi,2de3db24e998f00d734a8da3c51f592d40cdff55dfae3f290f4b0ef2e1acb63313eba952692afa76afcc1912d4c5fbd103d7bc838757a2bd55293827e758500e,4,4,4.601694703102112,2.888247460126877,1.713447242975235
hindi,2f0f109ed0afdb1a06c0ad751e352d0e0dc41767609a511c4b9111a62769bc467468b5f4d3cf2c618cc479ca33b2a7b3412b01d883cfcb15d8cb23222912fd16,1,1,-1.3034747838974,-2.8053395748138428,1.5018647909164429
hindi,2f15fd7bc51b2ba02064a0da5d475e0d6fc67649859ea797ce166b32fbfcd6af3d56241cdaa9d7107918bf5979de4ab7e702c6f255f5f2cfb0d154e19d960b17,5,5,-4.326027202606201,-0.4346740245819092,-3.891353178024292
hindi,2fab289aa06c3d3ed662c848272fccd54cfe903fbc7895c797a394c8ac5314a6dcbd94b498eb6af96d006c568ea2a0d523ca6b0212684ed46408338da97c2b0b,4,4,4.927639603614807,-1.3566488325595856,6.284288436174393
hindi,311217067d55b7cce037852182d16a8e446e955f838c22ea621a12cf2d0fcb73cef39d58af1b90b48bc6a39e94534cd5781370c0e4affc028225fa2b2f7029f0,3,3,-5.091115713119507,0.8728062113126119,-5.963921924432118
hindi,3255dc44d5426ad255e14c4db4d12b224dfffd1e594a400a47cee7aafcd670d56a9834052a13be30307100ec6a3e1f8bffe33260e25f32c5a89ef64c744c0433,4,4,5.159680128097534,6.5459606647491455,-1.3862805366516113
hindi,32bf5ca000a1d646bb2e636e32c4bd507750c204271ab585b1e9fab7d08103c7e07825bdb376119fdef205be82f6e81766655dd5590cc21ec598b79a5c18e45f,5,5,0.604906189441681,0.8376177668571472,-0.23271157741546622
hindi,345ead41094d4bf4aae58398d87ab219b6ffd948dd640a1a2a4da43e2522343c539d11a27052a9cca1014b590e440971db0710852df02639dc9f3d304469aaca,4,4,-1.831645905971527,-4.204042553901672,2.3723966479301453
hindi,34e28668a9c620bcc5172c529794512391e8e08541348c8a084034b7d2648cd193246c3828994fdfb3422d558dfd427518de5b346849457179d617c215efd45e,2,2,4.873616456985474,4.908799052238464,-0.03518259525299072
hindi,3512a2ce63a4044e19713803ad92889a443d1d6fe4e83bd00833b842957b10139899aa75c48d47ecd6d7e02112c2f7d3dbf5e752d40bfb9bffe073a8983b56b9,4,4,1.5599779160693288,2.2839119136333466,-0.7239339975640178
hindi,35b57937a48c8fa81eaa6a6af0b8228f449a80b7228b9d97f8ba3a9963ecfdc2bd5c60372b83e4f7ca0133fbb9c4dfdbcb554dbf34c2a262de380f4d396f042a,1,1,-0.5944842100143433,-0.431179940700531,-0.16330426931381226
hindi,36062260d676bde6039ce120c376465b2bd64e0699bac4f5ccf693568a39376a0cbc895a1c3ad2b74de0236420dc51f0dc3bc8d7f1fcac394756286a2c426056,3,3,2.44205105304718,0.20953047275543213,2.232520580291748
hindi,369ad14c74f52ab1579e8df7c213c4d5982ddfbf5d67057d8ef5e11f88177dc8e428d628ff7610a25681bd43d33237d2c914c41097f20905142011a579a50612,3,3,2.68136723463734,0.12372573713461558,2.5576414975027246
hindi,37b6f1162616e55fc582c2dae2bad013d8c460c8c44a22899b8c6d8b306cbc3e2eec8eb0f3e9c12e912ccb39aa07d9334bfdfc914e2622b7e610d06cd5c47c70,2,2,2.56337571144104,-2.6479838490486145,5.2113595604896545
hindi,385b2ee342869a3a1f9add4ac419003ee7426e166e5d1bcfafe0ac31c42b8b7fedb05feda633d4f1bbe50b8295b67306309ada6a657caf1720c3c97245eeaeb2,1,1,-4.5186638832092285,-1.3179601430892944,-3.200703740119934
hindi,389842e0cd33cfb9876ef3d2f0e50eb0d9842d3a72efb647244e2cab4f456609c2fe3c3584b5307808cc70d8a9f6cbc18617ef2eadf45ed518b03c0dee8dfd87,5,5,4.299726414680481,-0.8650018692016601,5.164728283882141
hindi,38a6ab913e27c72c3f28f3d2da65caa00933288bfaaa24633ad7168676bf34a4bdf59bba015f1be078031901c2a05ed997cd106fc7bb6ffe0cead3f59ca77415,5,5,5.17836742401123,6.127424526214599,-0.9490571022033691
hindi,3a9a2751ae7b00505f0ab31fe4c6b3d76e4b23763244c136363aed1903cc89d8668e1187df7236c6ac0ef40422fd5802ca4000aa26a29cc5c77c978b07a4d12a,3,3,1.5432590246200562,-4.226854840914409,5.770113865534465
hindi,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,4,4,3.6977625489234924,-0.7299834936857224,4.427746042609215
hindi,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4,4,1.5005510747432709,-1.998713195323944,3.499264270067215
hindi,3cc689cef88ce2eef03fd3065b6ad230f3510ced585ce0ed79f637bea2ddf7ab025d93e97a52c579d31d186f0512b29153286885b7c54221a569102a68dec661,5,5,-0.04265661239624023,-0.10361740589141846,0.06096079349517823
hindi,3d60da54a5e96710c627c37362c5f17d026c725b99466b5596f08c6584beafa8dd546aff3ef61dd1cfda5150cdd82d08970d8ad36a49e933571b903361a6cbdd,3,3,5.570729414621989,2.055499792098999,3.51522962252299
hindi,3d78afcfc84ca5a9b304c3354f6bfcb59071c723ed2101b94ea2d29b0cb36a2fa1a157f76ed759987a0271444c50355aadb50e7d6387444fb3c2740bf66a8be1,1,1,0.0037139803171157,-3.179352045059204,3.18306602537632
hindi,3db6bed8f713bb226c8e1414c97e0da016bf5573c7281dda13149cf951a3bab57698d09a84cbf226aebc5f978c42bbb83ee009e4e787f7674304a0ef235be968,4,4,2.5769592858850956,-0.5221708081662655,3.099130094051361
hindi,3dbb15be45bbb6a44cee0c715a4fd06c4e5267061420217c4a4279a8f47365fa3c7243c274d08ddaa39a11d39b1c281760c59e358f1a4b14914923605831a3b8,3,3,5.560145537058513,-0.6924189726511637,6.252564509709677
hindi,3e444b1d4cdc23e8a54c43d1ac3345d6835dbaa76477746b5e5250bce5018392d78fb03ea06a10b718ac956846d3e8010411d57ef75bf8debac74979ebf00f1d,1,1,-5.765335559844971,-5.799149513244629,0.0338139533996582
hindi,3f0b866ee8d4499e4c0de09d34862acbb1ea0139f53bf7f1271a8648fb35d9a3a31272a8bc7af870e3b52bf7f4cb51ae512fa07df79663eaeafa30221c0b200b,4,4,-3.1417701840400696,-4.853564143180847,1.7117939591407776
hindi,3f6b6371f7312ac797f5d02bf334e9b13ead1882e2e9958e0a766c835a40fc8236d150a219d214e4879b1713d00569d69293518868e735ef6e2e030b1def79d1,2,2,-0.5295533239841461,-0.8771768808364868,0.3476235568523407
hindi,40755351d14a54150898c5756a00e1c19d4099c2b7fca916bd7eb5967ce050c2fa3e5870250539857dbb1005de528c8a967e18a0f7dfd0dfce66024cc6a979c0,3,3,4.994584560394287,-1.5868699153264363,6.581454475720723
hindi,4165462ba3028c7e25d5ff7abf7e81fe2d31ab129cfa039232a6753837447e299445e86cc1a94db3a8957d1cf55c3a1aaa96b297a0c75a814bc1a2df686daae8,5,5,1.702008491754532,-0.9015717893838883,2.60358028113842
hindi,424c16a8450e8b742c1380d9d38d919d880a36379e8c7e09126a2a8411022bc42cbae339c1d8dfd42695fb073ca783ed5e86b8a2531d11c4491259ab1378e445,3,3,0.8937558730443319,6.968389987945557,-6.074634114901225
hindi,42adfde56dd3d69ed58436d1e8a55fac999afb0e390ebc65c299c3cd2b7258cb079683412241e54e7fa275e56a02bd19a10d6a17fead09988cd0fad2e6061e7b,5,5,2.6149054527282716,-3.5087784051895143,6.123683857917786
hindi,42dbccb16fa1ce50253a96dee532a7c4030f9daa92599271e4c0692efc8e58f669205bbcedf0ddf1f51f1e5753260ad39f6e0a5e6f85d5d24b3c5b3a20114c4c,5,5,3.0333853721618653,1.4363786458969117,1.5970067262649537
hindi,439f45a458aa3fb2b90c635b0b8f07e4182c5aec6177ec417f91ee355768fc1655301d31a1c35a6a1727014480d611123576f5e9f6c96385b515a83690d70366,3,3,0.39456547300020856,-1.8068872392177582,2.2014527122179666
hindi,43bc745f9a7b6bd69a6cf5af88d6d8a31436266533dfa04def07f906d4fd43867f88a11badb4e6b57aefd010b66136392f98b79281d97eebcad6333be3d07cb2,4,4,2.3821480460464954,-0.461441483348608,2.8435895293951035
hindi,43dc11a5328c78dc9536527d6945245d5b3e371fdeea987ac538a30956eacc649639e2b09c28bf3ee4f4f764475880bb8f68a5cd20ef78800a664b72a86ffe58,5,5,5.087877941131592,-4.600594711303711,9.688472652435303
hindi,4498fc8a02fdc71bd6238e7020b44ddb11b2922e44e1fda1ccc177f6d24c99b0ef8b526c40d48f44b73cf32a8138e49b9e0fc93e64be8c318d8b7b9f84870bfa,1,1,-1.9460304975509644,-2.3547616004943848,0.4087311029434204
hindi,45067264d2b61e264ecad7458eac3d1b34e0fa920f07b620c960183b5da33e9162e941624364882bef970388a81035ea2059171afb0b405fec83186454db1279,1,1,1.3540925979614258,-2.667558193206787,4.021650791168213
hindi,461059307d756b80d08835b893bbee0e93e8cf237db0b4ba90a0b34adfa5ee77c44a3777d5a0c19d7a920260f7fd54fdd84661371abe9ece4b08ea2624146827,3,3,1.5432523638010025,-2.384885589281718,3.9281379530827203
hindi,46369e01baf2553b6269322ed95fc7afe1865c88e5f462390a20e35e6af12cc97960c4874ecda585cb422e132fee3f04da4f91fa41175b3b36d9bc7d7033edf1,2,2,2.513005346059799,-0.9414698630571366,3.4544752091169357
hindi,4644748187470f64f6ed65cf1359011fe9976a6793a239689c6fea7b052468f9b14522162bcf4f659a819bbfb682ab2b57edc3a8b2009dba5d6986635b97e9c1,1,1,-2.6981160640716557,-0.3265812993049621,-2.3715347647666936
hindi,46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a,5,5,5.439807319641114,0.16456301510334018,5.2752443045377735
hindi,47de2452e6533a1ac8008a109922c7796071e6e7184f269fea46f1c268cfea53c4370dc1ad37390e369be03a0da5f16fbb9a2a141b8fc250384fa18fb23deae4,1,1,1.6986396312713623,6.431597709655762,-4.732958078384399
hindi,4bf6e446d97c11b48f8309ab29d202711dab968676351fc66463ffd24b97d11fb7d34e50a5bc9544e075ad2038996abb9387ae6a627acb911f4b514124a3d3a7,2,2,4.553287506103516,-1.9503234028816223,6.503610908985138
hindi,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,5,5,3.4363051652908325,-4.749186038970947,8.18549120426178
hindi,4cef3c57c7794a486d20711b806222df778778312c01a26669a9c4fd75b74a3792424787393673b302401d3d994431c97c30b2d1b8bd6caa0fd563460fed5093,5,5,3.777889680862427,-3.187976932525635,6.965866613388062
hindi,4d52efb85f43252b4fa0af3ad7d8890f17e05c834b40f81b03d9f240ca3117bd7db0c1aa0bbdfc8844a852050c37a5d8911082669f388a4572d8971f41ed26e3,2,2,3.456376314163208,-1.5285023748874664,4.984878689050674
hindi,4ed9b617b3f93ef9ae23b42f64cf4e1d53ffefcf405e7e908ad346119c60ff08710f902131c673fcca0a5f0b8980b8e128ba5e30ccefc5780ced1cacb3dde0ed,4,4,4.9554363489151,6.042741537094116,-1.0873051881790161
hindi,4f7f65a3c1d0ad3bc8c1b1b9d1f99a33e4785aac4a57bf5803876af5b7bd8c4d96f9ce70fa5d287f0aa26fa4aa86e8572fa595a5554dc71ae32d82496237da62,4,4,4.5119277238845825,3.6024131178855896,0.9095146059989929
hindi,4fcdd17805b736cac2dc920985d2187185e759b54d9cfe7d2654dd8f4aff10e630e579edcb5cb4d04f215bebe6d096d9e932203345ad7272e889beca6a5c20e7,5,5,-1.9891035676002502,-2.2702203512191774,0.2811167836189272
hindi,5191b8af39731f5141ffac823e13e25016e5b3109209f12d3337bdfc92ddff74ea717e293a01fe3b90fb2be2a87b0621cc385140b097b7e6d76f1d2e2f319d74,3,3,3.721755345662435,-5.033323764801025,8.75507911046346
hindi,51ac71db84d066b7c2fe1dd940f0e75602010e8a2c0a23df2b47108a43c6df09aea35278f729be243a1d02576df693c13705cc367b391889be00e5a572b08fb5,4,4,-3.7661107778549194,-0.5943968584761025,-3.171713919378817
hindi,52f22814969ddf3ae439c9927cdc815781938e7b8db9939cbe5cc7211c83b3dd6eccb62b360571d4002d64878c3b70340e8a76bf784048ff984b73b71d31fc52,5,5,3.295828652381897,0.7088168144226075,2.58701183795929
hindi,5310b36732adcb306bf541cfc07167aab125fdc69f95b159dc7599776e6c59eba8b9c847e20aad3e0d2cedcc27f1e73e9d9b7e9522ec4287c3f54c98bbca7ea7,2,2,4.79096245765686,-0.6723392009735107,5.463301658630371
hindi,53c5dd7ebb08179dca2b5f3992b991b3d28288202e01a950d1e70510db84b5cdf9cb5e72803a4212e7428e60b2ddda26a81dbdc01410725d0d6de265d86cb530,4,4,3.7786635160446167,-1.4146862626075745,5.193349778652191
hindi,547e2977be99b122ceb7196c97d4bb97bc3bdb4261d43618dbc385183d672f6e43db8b2c67f0ddbfecfa5f7adcbe25b21aa515729c369a5161e7fefbe2e6a91c,3,3,3.4690932035446167,-4.770134210586548,8.239227414131165
hindi,550c775712c46fac6b29f44c8e1e47790ad3d24a4596e9befdad47efbafbcd202634809eed3f54d8b62ec448b24bbe8a67c224d24ae7ed2b6870581a3fd2dcd3,5,5,4.741845035552979,-2.858077573776245,7.599922609329224
hindi,551ead2654838dfeb5faff96cbcc6d7ca4ac208e9f84293d31d5c89ae3e612bcc525e7f2cc8a050c834c1d550d9880c84e908cf0c4e90a885b36001c989f7aa6,4,4,4.072689473628998,-0.4489387422800064,4.521628215909004
hindi,552fd8cf90f15edcaf7388b1164d58d7eae5f20674dc780b9efb9d43c80af1ccbdef88d0ddfb76038b9614eda2b556cbb4fa8a46ca54ad7dcc43d9298b63f1eb,5,5,2.6278740882873537,2.0839986205101013,0.5438754677772524
hindi,5549b78a80f610ada13425ce57675ee97038a21d344187eab6b96f1006fd53e01f693feb367b9348c379911488a464a23b3c95a61f2295aa86d9cf6d8292c43c,1,1,5.371734619140625,-3.419684410095215,8.79141902923584
hindi,55facf37cfec7564d08860906bdb688d9e2c45d7ac50a054dcc66778b3b1a10a9489051097f6fe9232742597187752dc71f4f0432aa771771721c259ff4324c7,4,4,-0.22903368994593615,-4.774418771266937,4.545385081321001
hindi,56ba5616ef927a5c046387ad41208d615386a7bf95a3752a607516baf5fcc8fa5a93d8319617fcece315e6fc4a611dc2c2a3ec78a7e0244368ddcba4c2bfee0a,3,3,5.576287905375163,0.48164809743563336,5.094639807939529
