sample_key,pair_id,analysis_cluster,label,path,duration_s,content_fraction,ig_delta,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct,bonafide_logit,difficulty,language
1075_hindi_fake_1075,1075,5910123d516315dfc2a43523d5cbc63444096a4cd38bb8b772155e3c51fb2f1eb673beaa1603de242ad8aa5dafe9d0ebd85a1c02bc6a7ee45e636585932306ae,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1075.wav,3.348,0.8292260061919505,0.0852271761208995,0.2967803685165672,0.4155155480311844,0.2877040834522482,1.0,0.0,0.0,0.7350407550145368,14.2625823852362,0.205925910456661,0.4512993566319125,0.6025167546020576,6.230844497680664,5.767473489046097,hindi
108_hindi_fake_0108,108,c0fce8f25f23b41ed1321b49a5940b20f8b61130c14559d79ddf3816e5a433e06cad1469ff786911ce97ba8ea234da6b623881f3bb65339d1d3dd296e477a193,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0108.wav,4.96,1.0,5.545314553913272,0.8601645026657248,0.0828514477694774,0.0569840495647979,0.9781609177589417,0.0218390878289937,0.2153560371517028,0.7721766617980272,14.178792334517178,0.1738620431150107,0.451546575090417,0.6278193092721687,0.5884982943534851,0.1251272857189179,hindi
1090_hindi_fake_1090,1090,f446689d92087b875d07eaa1d98e4b7e07ec4f8651762d73d8e0ecbae21be60e60a3b7356828d24a8c9071f872f21361ca196ae017820a2908412966f0a59df2,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1090.wav,5.76,1.0,0.3892246674406969,0.4553284909875228,0.3336838398535749,0.2109876691589023,1.0,0.0,0.0,0.7068119017851255,14.5022922606652,0.1630122688479666,0.4022640937366807,0.5589194923468158,-0.5557878613471985,-1.0191588699817657,hindi
1097_hindi_fake_1097,1097,0e97e303991e6646c845049579a4bea7a25ea775f6b8b44a09e0efd0ae9661ec984c393c92d2522e3158c8b0ca206ad60fd9e136713e18c21dffd72811a88b88,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1097.wav,5.936,1.0,4.887172479781712,0.8967736227686232,0.1002319012536781,0.0029944759776986,0.9795145988464355,0.0204852893948555,0.293250773993808,0.7381682596091881,14.410037238298598,0.145942821446206,0.3926003025402125,0.5671176064774855,1.6039718389511108,1.1406008303165436,hindi
1101_hindi_fake_1101,1101,461059307d756b80d08835b893bbee0e93e8cf237db0b4ba90a0b34adfa5ee77c44a3777d5a0c19d7a920260f7fd54fdd84661371abe9ece4b08ea2624146827,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1101.wav,7.128,1.0,0.8421888949897216,0.5275616149349069,0.3053292634371929,0.1671091216279003,1.0,0.0,0.0,0.6811944660934222,14.674232332481743,0.13322922663414,0.359599503105529,0.5189825075815403,-5.662309169769287,-6.125680178403854,hindi
1116_hindi_fake_1116,1116,e6aef31fac7411f3f1b15c566dede061e3024cde1382d7ca1a860a093ad5b0b9c87aaa13c749ef9982c688d7a8d715c11aee89c2e3d541b9ba3dc73c5ec5cb85,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1116.wav,5.22,1.0,-2.231741307613518,0.672744329794704,0.1956441389743523,0.1316115312309437,1.0,0.0,0.0,0.6863217831860036,14.656704154516834,0.1315111785598281,0.36572633330775,0.5279212239238351,-3.357298851013184,-3.8206698596477513,hindi
1124_hindi_fake_1124,1124,230d27ac6435d55a47ccc110561f23b342676f24aac1bed0eec64dd0deefc5d13f306e9df3216cfa91eb7972029e60e59586109fba46ac6dcf631a9e04b60644,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_1124.wav,7.128,1.0,0.8598851097424891,0.4909263376385605,0.3128494272542469,0.1962242351071927,1.0,0.0,0.0,0.706499874645758,14.441571746435502,0.1813052611479675,0.4121241363946037,0.5623182921597077,-3.854083776473999,-4.317454785108566,hindi
113_hindi_fake_0113,113,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0113.wav,5.94,1.0,0.0622322696080441,0.4086230687249698,0.3453761679975819,0.2460007632774483,1.0,0.0,0.0,0.7062401965805023,14.52356695303075,0.1547535268504756,0.3988648736126825,0.5578099025654948,-0.8121730089187622,-1.2755440175533295,hindi
125_hindi_fake_0125,125,35b57937a48c8fa81eaa6a6af0b8228f449a80b7228b9d97f8ba3a9963ecfdc2bd5c60372b83e4f7ca0133fbb9c4dfdbcb554dbf34c2a262de380f4d396f042a,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0125.wav,4.788,1.0,-0.4196670832900029,0.4013474225164698,0.381746534290171,0.2169060431933592,1.0,0.0,0.0,0.7600919207991428,14.146683743093057,0.2041334354141296,0.4757079196593999,0.6362390416872069,-0.431179940700531,-0.8945509493350983,hindi
142_hindi_fake_0142,142,389842e0cd33cfb9876ef3d2f0e50eb0d9842d3a72efb647244e2cab4f456609c2fe3c3584b5307808cc70d8a9f6cbc18617ef2eadf45ed518b03c0dee8dfd87,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0142.wav,5.776,1.0,3.2559977811266068,0.8992341165054107,0.0935156889201914,0.0072501945743977,0.9867647290229796,0.0132353324443101,0.1836532507739938,0.7834180390244683,14.114776014706392,0.1761784974506918,0.4581431483836308,0.6398210305915286,0.6984066367149353,0.2350356280803681,hindi
146_hindi_fake_0146,146,51ac71db84d066b7c2fe1dd940f0e75602010e8a2c0a23df2b47108a43c6df09aea35278f729be243a1d02576df693c13705cc367b391889be00e5a572b08fb5,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0146.wav,7.452,1.0,0.153856845907498,0.4425365760861249,0.3083600521252415,0.2491033717886334,1.0,0.0,0.0,0.7330628873203544,14.28363249348381,0.2024460392544716,0.4589753598502655,0.6067043677224447,1.0747778415679932,0.6114068329334259,hindi
156_hindi_fake_0156,156,55facf37cfec7564d08860906bdb688d9e2c45d7ac50a054dcc66778b3b1a10a9489051097f6fe9232742597187752dc71f4f0432aa771771721c259ff4324c7,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0156.wav,5.94,1.0,-0.6246314651482603,0.4662069224033003,0.2900610867288486,0.2437319908678511,1.0,0.0,0.0,0.6782562990942758,14.702528148793458,0.1269506718132607,0.3513001429580044,0.5120104594608532,-2.8289735317230225,-3.2923445403575897,hindi
166_hindi_fake_0166,166,3d60da54a5e96710c627c37362c5f17d026c725b99466b5596f08c6584beafa8dd546aff3ef61dd1cfda5150cdd82d08970d8ad36a49e933571b903361a6cbdd,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0166.wav,6.12,1.0,0.1443176242691102,0.3522407197204593,0.3665258101711458,0.2812334701083948,1.0,0.0,0.0,0.7323117706612661,14.237858570533168,0.2217236566697511,0.4678421493016864,0.6079191187643903,3.32141661643982,2.8580456078052525,hindi
188_hindi_fake_0188,188,0db277015ed4c7602383504e75bcfead10db6e33b12e442a983cb259a17baf2c98daf32f18e2c1917269103a2ef1776d88cab0357c43c487473d8fa511dde7e8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0188.wav,4.5,1.0,0.4995197517519187,0.442628064888694,0.3047154623104545,0.2526564728008516,1.0,0.0,0.0,0.74713513909586,14.237953545826104,0.195654868155405,0.4648278792110431,0.6207155152662579,-3.0104823112487797,-3.473853319883347,hindi
190_hindi_fake_0190,190,b3384290eb1959d422480362d83e5209c28470116f7c5b10b0306ace4c6c34fec56325a07bec155e841663e775d0573922c4e90dd59bad4795f5d75530c6732e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0190.wav,7.236,1.0,0.1679263163577991,0.5471506729168075,0.2441584941377317,0.2086908329454607,1.0,0.0,0.0,0.6784226899183681,14.672430165002606,0.1406096811369811,0.3658171514564685,0.5217022150563794,-0.6383262872695923,-1.1016972959041595,hindi
192_hindi_fake_0192,192,9564825a0829d21edd512e0523b3dccf946f9cd0f8b90c2589961c1867f2100b337df3df56dcee0dbdc7b4f23de4dc7d2af884dea2f7a3f6a3f3dc081879acfa,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0192.wav,4.068,1.0,0.0232767312452826,0.3177634875805653,0.35275470850647,0.3294818039129645,1.0,0.0,0.0,0.6957597842683803,14.575944620191958,0.150081918427141,0.3876604194260199,0.5458227307285087,5.681936264038086,5.218565255403519,hindi
201_hindi_fake_0201,201,3dbb15be45bbb6a44cee0c715a4fd06c4e5267061420217c4a4279a8f47365fa3c7243c274d08ddaa39a11d39b1c281760c59e358f1a4b14914923605831a3b8,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0201.wav,3.492,0.8648916408668731,-0.0161663806668355,0.3402743842634194,0.334134529028981,0.3255910867075995,1.0,0.0,0.0,0.7627573348817405,14.05641727229918,0.2322274033019131,0.5090242652447267,0.6532737504269457,5.244156360626221,4.780785351991653,hindi
207_hindi_fake_0207,207,ff8d1bfdc7d8be2fd275f506691f3ba70d9d60666488ab551bcbb76c3fe93c7cfaa703f465f40b60131807d73913eb37830221336b6803114df015fb7caed36e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0207.wav,2.556,0.6330650154798763,0.31925002293102,0.4221010872689865,0.3125118008066346,0.2653871119243789,1.0,0.0,0.0,0.6986980406894268,14.569787555435276,0.1494130089182801,0.3833611132546437,0.5431259963479651,-0.941239595413208,-1.4046106040477753,hindi
230_hindi_fake_0230,230,0d2120fd5389d89f197e877a642aeb305bd4d8a9820d642a3ca7e83fe64ca61a0a8b15a37958f3629aa855408d3eabc56d2521ff9a06db24bd0c95320f66efab,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0230.wav,3.6,0.8916408668730651,0.5647179301008114,0.4619870138558436,0.279623161243148,0.2583898249010085,1.0,0.0,0.0,0.7216400984974984,14.462379891903124,0.1534664495886914,0.406818154731981,0.5723120594018615,0.9984183311462402,0.535047322511673,hindi
248_hindi_fake_0248,248,36062260d676bde6039ce120c376465b2bd64e0699bac4f5ccf693568a39376a0cbc895a1c3ad2b74de0236420dc51f0dc3bc8d7f1fcac394756286a2c426056,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0248.wav,7.632,1.0,4.773254406414016,0.8865054459718983,0.1031690281031774,0.0103255259249243,0.9721693992614746,0.0278307292610406,0.1902167182662538,0.7547643420073349,14.249348847589836,0.1805588763825321,0.4299388529285902,0.597674549806789,1.8848716020584104,1.4215005934238432,hindi
265_hindi_fake_0265,265,d5417347b8d450c2aefa6ac74539b48c943a0d94b866457184e18c67074d8c2eb785e7191abf9c2199ef4db0873ef3ca503bfeaee470f6ab2506b8c2120a6669,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0265.wav,6.048,1.0,0.2784396210650648,0.3133900554069218,0.4089423404953333,0.277667604097745,1.0,0.0,0.0,0.7081118664566284,14.496487870685051,0.1656368780456971,0.4022847346765921,0.5598046286456935,-3.3709075450897217,-3.834278553724289,hindi
266_hindi_fake_0266,266,f4be1316ad0e2da63cc723ae7822391bf5e9bebab20d134595b5dfaa0fcfc42a3907fb02b5ee992a496c84610d4d015a0b2f1e8240dc27a431cd55d69b1ab7e3,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0266.wav,4.356,1.0,0.0944391144788199,0.2770898762257591,0.3790622714109576,0.3438478523632832,1.0,0.0,0.0,0.7040180858658522,14.506299585907652,0.1655674768927131,0.4048393094572685,0.5587330698251467,6.002010822296143,5.538639813661575,hindi
272_hindi_fake_0272,272,ec78af2b863dab21a727f2ae9acf3ca8000403bcaaa82e800686048efeb2dcd359c7afd61fc63ea272d52e127546ccc8650a9df372bdb8f30a4df59e828cc263,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0272.wav,4.536,1.0,0.0423443337234807,0.3189395395510431,0.39110814937995,0.2899523110690068,1.0,0.0,0.0,0.6957647194583685,14.564197771220782,0.1562424359791877,0.3888067172126836,0.5454919713228528,2.4655838012695312,2.002212792634964,hindi
275_hindi_fake_0275,275,c7a77aac9398049c593a06e3bde552061eb033612d2266a548202cc8790a06dd5c5c4fb002e8013ef38f94abed95b3bea0e56c4cb6aa8deecf7c63373764826d,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0275.wav,5.652,1.0,-0.1928596182181801,0.4503213635233368,0.290462503488158,0.2592161329885052,1.0,0.0,0.0,0.7351125836171928,14.308673241191336,0.1891252999008119,0.4503962447765813,0.6050088259351617,-0.4855928421020508,-0.948963850736618,hindi
319_hindi_fake_0319,319,ea8f8541a19f474c4246d33005ad2c365f8b82b7a9b214bc39bd7b0ea6469e6d17fc574bce867f5fa60612c98df61735b7e95bf0d9c731a290e4c4bd515098bb,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0319.wav,3.816,0.945139318885449,0.7229493689232243,0.3842911902613327,0.334313652573945,0.2813951571647222,1.0,0.0,0.0,0.733357649519252,14.33261502367606,0.1868773497916914,0.4412214789203236,0.596549041541132,-1.7726064920425415,-2.2359775006771088,hindi
33_hindi_fake_0033,33,daa76944376a4ffb1588dd2a305c507bc1b8e14eafbbb1784aba0d0e901a3ceccaa5f1d84909bc13f2ff0ab6c7facb2ac2e487daed3470c7fe44022f33cd2a26,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0033.wav,3.348,0.8292260061919505,-0.0699560529160749,0.3032873819466622,0.363242013788974,0.3334706042643636,1.0,0.0,0.0,0.7551427796763519,14.06777609049776,0.2421579076150582,0.5002350724011103,0.6400407265752532,5.505373001098633,5.0420019924640656,hindi
330_hindi_fake_0330,330,9daf98d1ee349378718aead0f9edd13b1352e0fe0e72a2d71aa458a79d9f474c8680549bf1d62115d59c13d52d97364c5672adb795ac73db59b709c92cb7870e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0330.wav,4.176,1.0,-0.2050467188018245,0.3692665466202078,0.3710311033936262,0.2597023499861659,1.0,0.0,0.0,0.7183276042017175,14.35449509513531,0.198977433635888,0.4275141352099762,0.5753381414221074,-2.5373873710632324,-3.0007583796977997,hindi
351_hindi_fake_0351,351,f4be1316ad0e2da63cc723ae7822391bf5e9bebab20d134595b5dfaa0fcfc42a3907fb02b5ee992a496c84610d4d015a0b2f1e8240dc27a431cd55d69b1ab7e3,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0351.wav,7.02,1.0,0.5372371738201371,0.3648900198773833,0.3901463221637191,0.2449636579588977,1.0,0.0,0.0,0.7210075643268448,14.343509667862936,0.1979450335102719,0.4337978106932434,0.5814113856140264,-0.275851845741272,-0.7392228543758392,hindi
361_hindi_fake_0361,361,b4dcba6c853f94a6e9abf98d501e79af3eec51ee1635fb1529bb4103e9fa495c7c937b7c4e4219bf3d414b549d2476904d15ff5feeb26b478b01bdc367f61bb2,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0361.wav,3.852,0.9540557275541796,-0.0785172211480107,0.3803620228003162,0.3244113014468293,0.2952266757528544,1.0,0.0,0.0,0.7221416686532116,14.424766242354591,0.167842922444446,0.419893410749901,0.5800537458592104,0.4197246432304382,-0.04364636540412903,hindi
366_hindi_fake_0366,366,ae1ae84ba2341eb4c7c3fa47026ddc0b784387b58fa28c0a69f32c966e590141de3da70921c65c3477fb49575fab03213843d087f177422adb685978ca5c4b13,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0366.wav,3.996,0.9897213622291022,0.7224285884903363,0.4491555972273187,0.267584952535177,0.2832594502375043,1.0,0.0,0.0,0.7045382890725045,14.555843314144536,0.1439055553831408,0.3839429221605885,0.5481698205275026,-2.7063026428222656,-3.169673651456833,hindi
369_hindi_fake_0369,369,3f0b866ee8d4499e4c0de09d34862acbb1ea0139f53bf7f1271a8648fb35d9a3a31272a8bc7af870e3b52bf7f4cb51ae512fa07df79663eaeafa30221c0b200b,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0369.wav,3.168,0.7846439628482973,2.688091892970288,0.9001497939463364,0.0895090519703405,0.010341154083323,1.0,0.0,0.0,0.7874410995324632,13.998277028392858,0.2056947465567685,0.5127553072054553,0.6787847607979314,-4.291172981262207,-4.754543989896774,hindi
373_hindi_fake_0373,373,1ab26689a68e6aeb9ee56daf140f5d65c19295d6b65eaef9f51f22cbd867b635758194eb9640790ea7d37a0de2bd5d0f235fb7662cc80dda56261f92c3cb4475,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0373.wav,3.816,0.945139318885449,-0.6554042380939986,0.3889672781630358,0.3579999898877598,0.2530327319492043,1.0,0.0,0.0,0.7706167277590861,14.074191318311396,0.2157628022071958,0.4957346304109586,0.6518241791855245,-0.5706152319908142,-1.0339862406253815,hindi
386_hindi_fake_0386,386,13b72f7b7cca925bd373d5f2eab80cc1ea66148b333a85d6ca12be7e926fa2faf00dd733d0c670651eca79a91b3efeaf6918600638811c1c946b261c671a525e,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0386.wav,4.356,1.0,-0.0306148910658157,0.3209614074201276,0.3872546418022837,0.2917839507775887,1.0,0.0,0.0,0.7007197465103403,14.52917858963009,0.1622932546656094,0.3953838330858937,0.5505612169514051,1.7244991064071655,1.2611280977725983,hindi
40_hindi_fake_0040,40,424c16a8450e8b742c1380d9d38d919d880a36379e8c7e09126a2a8411022bc42cbae339c1d8dfd42695fb073ca783ed5e86b8a2531d11c4491259ab1378e445,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0040.wav,5.976,1.0,0.0126771273039941,0.1906830123664312,0.4085785684962532,0.4007384191373155,1.0,0.0,0.0,0.7654035682891163,13.975151113124909,0.2540457516766541,0.5122264477020617,0.6518331304481483,6.974804401397705,6.511433392763138,hindi
401_hindi_fake_0401,401,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0401.wav,7.092,1.0,-0.0486533235968259,0.2529334617066557,0.3971781686095066,0.3498883696838376,1.0,0.0,0.0,0.6817773936997669,14.65917623514669,0.1394877245155479,0.3690064614631189,0.5263058815730618,6.332725524902344,5.8693545162677765,hindi
412_hindi_fake_0412,412,68cb270e1215efd79204c075fb9df17b4ea024a7c09f74970ea4e506e73229238b2c3b3fc62c0f650e4fbd93cfbdd109b4442bcd5292c50b81cf80146568bf42,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0412.wav,6.588,1.0,0.1975795713628247,0.3812754412255918,0.3263971373777011,0.292327421396707,1.0,0.0,0.0,0.7031769409012814,14.520044897084889,0.1624109745930875,0.4028603154135011,0.5580278916160791,1.4872010946273804,1.023830085992813,hindi
413_hindi_fake_0413,413,d09397973383a68b428b2de77fa5f97b990441e1d4f668eca001e162425c7928eb19441bc4e961b80af9f9414a3d1ce66d15cc8fde6c11fbb24bf65ac1eddcf0,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0413.wav,7.488,1.0,4.102131709852571,0.4834987437367493,0.3045650522909207,0.2119362039723299,1.0,0.0,0.0,0.7060060475687717,14.55408857761536,0.1411783884876959,0.386700663765074,0.5528211680591242,-3.179183959960937,-3.6425549685955043,hindi
415_hindi_fake_0415,415,c8eabd52eef7e16e14998264ec78831ec7b891135ad93c446e459d4643b02c721b412f4fc828522a478fdbd2d5f4ca9838991a89368c78cb7f0617b3837a00ca,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0415.wav,2.988,0.7400619195046441,-0.6987147324551075,0.3121140393336095,0.3455899288309472,0.3422960318354432,1.0,0.0,0.0,0.744280564453548,14.222370982508176,0.2084038928647694,0.4696609505718563,0.6196231721297493,3.53174352645874,3.0683725178241725,hindi
427_hindi_fake_0427,427,ddc0ae40d79e0f3980eb00cedd80e03d7a0cbf3ab7880588429060f50c16895262e0a1874caae85ee39e8bdd72e5ac94830df955d0cf0ec817d50ce83d61f055,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0427.wav,5.904,1.0,0.0975925267906951,0.4639127823078218,0.3081621865166984,0.2279250311754797,1.0,0.0,0.0,0.6993316723609444,14.516440993332395,0.1705561233708962,0.3960020975412117,0.5469482356607753,-3.579505681991577,-4.042876690626144,hindi
441_hindi_fake_0441,441,7b90778674a3659c892533d96bb0aa534879da17cd2f9cb1ae73fc3cc114dda10eba8bb6cfeddbafde910b396a60b95e64b4134430071bf2dd23b8d6a9c32785,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0441.wav,3.852,0.9540557275541796,0.0370355029318742,0.2068476630715136,0.4061404195316104,0.3870119173968758,1.0,0.0,0.0,0.7000487614979249,14.524283391287398,0.1663795332033288,0.4018029633192478,0.5534052232716702,6.724711418151856,6.261340409517289,hindi
479_hindi_fake_0479,479,5b3872837902e6d95327320c254ce8cc9e7b69e3ad4e2e54f93009f6f44af95a3b2bd03dd9504518ddea0ce1bb0793458ea03d00ccd3c918aba1a0a91476da99,0,hindi_griffinlim_eval_final/fake_hindi_griffinlim/hindi_fake_0479.wav,4.824,1.0,0.3691121837790359,0.4330429014359266,0.308420622046805,0.2585364765172683,1.0,0.0,0.0,0.6969377060076869,14.57938884264101,0.1480465784341554,0.3841387426220418,0.5428543153709855,-2.912659883499145,-3.3760308921337123,hindi
