language,pair_id,client_id,duration_s,rms,peak,low_energy_frac,mid_energy_frac,high_energy_frac
hindi,38,1ab26689a68e6aeb9ee56daf140f5d65c19295d6b65eaef9f51f22cbd867b635758194eb9640790ea7d37a0de2bd5d0f235fb7662cc80dda56261f92c3cb4475,2.916,0.06722979549583351,0.569074273109436,0.4203739841877501,0.3078053078976435,0.26817570256596873
hindi,39,ccd20bfc67c11f3e895626eb3d7e07e2eecb1ce583467fa1a70d8bda435a9fc5cf14c4a421d7811cf579acb2397447cbd649ac6eaaa8073a71a7d04ccb90882b,5.328,0.13998526932564206,0.990020751953125,0.9191484148932109,0.0658805376268602,0.014918029239226308
hindi,40,424c16a8450e8b742c1380d9d38d919d880a36379e8c7e09126a2a8411022bc42cbae339c1d8dfd42695fb073ca783ed5e86b8a2531d11c4491259ab1378e445,5.976,0.01659675478544405,0.0761677622795105,0.19268073261389188,0.4061755188383975,0.39606448029361935
hindi,41,8c19c5b99c8b1ac2264eb9486484732c9d5ec2f0bcc679213d2b2d740efeec83673995013ff2ad72008fa9176ea0eedf32ea29d6b09e71426ac03b6026cff906,3.42,0.08516227303752488,0.552192211151123,0.48734503767565435,0.27352831841890357,0.236420058066025
hindi,42,23e7986df66ecae7556379ef6a8c59490f3a38d789ddcbb9af2e0bdac45ded855c8a27be3ec862f45918adec219022883c1f64ea3ca811371c818856357ef5be,7.02,0.08237179740956428,0.595832109451294,0.4320542687569666,0.3393738557944888,0.22566590693110408
hindi,43,4fcdd17805b736cac2dc920985d2187185e759b54d9cfe7d2654dd8f4aff10e630e579edcb5cb4d04f215bebe6d096d9e932203345ad7272e889beca6a5c20e7,5.22,0.05876593243851046,0.616474986076355,0.3661828276787886,0.3673621857627506,0.26299751393458226
hindi,44,3aef16007bd29046bf29aa965433206ce23419410af7d4bc3d292635ddc31b83ce37bccb79f9f0fb3d857b77a1bba903b1dfbadc1d390b9c5b687a475c9f29a6,4.788,0.08190569371315443,0.6601319909095764,0.44305145544112834,0.3264259212938978,0.22749499740965556
hindi,45,7fbf4c95e3140e3dc38caf6b69156e7b0c31b692322f830bd453acafa852716c55556b85dab23eb2fcf7567541c68490442cf56fba72b2b29acffe250f110146,4.932,0.06260520464554487,0.3415982723236084,0.3796812335344845,0.3264504275037605,0.29015704709277074
hindi,46,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,6.944,0.14434503857538897,0.989990234375,0.9825194226440629,0.015951209434617614,0.001449890033026337
hindi,47,e1687c2dade4c9e56bf74181a1c6eabd5d85fb05e2ded2d7f443e3cdf646f19b835db4fd303c73f3b7e94b0d03f6d27c4429abdaf1a56ee81e35ee7bc67bc67c,4.32,0.05790635764380683,0.33332645893096924,0.31718878640869447,0.35975827018389994,0.3194222032726951
hindi,48,0296590f079d0307e6a54bed03a9a137e124eae99c566ac40f5e14ff6f07084af6f1b3c11b51c8910d774cc6ae571696c616838249c2e12fe64eae03221496c8,6.588,0.05912296417506046,0.9510992169380188,0.3934527491214015,0.31626276640959083,0.2864256749576278
hindi,49,ecc7e59a32c148c0940caf49e33b11c6c9cbcd065d19c3a636df8798f9a2b79eec188e8b8ec5c0ba3212d762cde863f145957a01d44291181826e1579efbcf79,4.644,0.013831975527311592,0.060302555561065674,0.1812387560377618,0.411322804096647,0.4017689848602171
hindi,50,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,6.016,0.168981235644948,0.990020751953125,0.9545642187096054,0.037893744708445136,0.007505897751612971
hindi,51,0db277015ed4c7602383504e75bcfead10db6e33b12e442a983cb259a17baf2c98daf32f18e2c1917269103a2ef1776d88cab0357c43c487473d8fa511dde7e8,3.96,0.06662320837181916,0.6175682544708252,0.42915042829460875,0.3025693828211304,0.2647677882612869
hindi,52,5910123d516315dfc2a43523d5cbc63444096a4cd38bb8b772155e3c51fb2f1eb673beaa1603de242ad8aa5dafe9d0ebd85a1c02bc6a7ee45e636585932306ae,3.06,0.017818892739105474,0.08846509456634521,0.19362931191167362,0.4068757489656956,0.39433591965029263
hindi,53,c45d64f4a9ad8d1efb4d802830abc40f0e0e29e23a1d399fb4e668a1781d60c7b6329f4ed2b4ee75586b7ef748b73a373cb36707965a2b5785d7e9ce6196f390,6.0,0.10910758004508779,0.989990234375,0.7481889411883429,0.23113833583795837,0.020609071447977616
hindi,54,eb0cf518c980fbaafc44b52459e6edc777cf01758412dc63e1de49438b83b2d292941510deee22dd7111854884991b9e9fc276183f07dc59d4a6c8174d8da2dd,6.012,0.11189525948700449,0.8864306211471558,0.4850941534295282,0.3687856921566525,0.14432708387324425
hindi,55,aafda704e52784565ee078117b2a7941d822e96444d43cfe115de75e654f8c08c23b050eebe7b4264498537464b6e45cd0624f23aec65f904b156464d5056d52,6.84,0.0729408817946149,0.49478083848953247,0.4848352545856825,0.2610566813735617,0.2508476254486973
hindi,56,2f15fd7bc51b2ba02064a0da5d475e0d6fc67649859ea797ce166b32fbfcd6af3d56241cdaa9d7107918bf5979de4ab7e702c6f255f5f2cfb0d154e19d960b17,5.04,0.062423419297569886,0.3510253429412842,0.3978376780848816,0.3264247600231576,0.2723638984141893
hindi,57,d90832cc68e035bb366f526063da0ab186f06a937ef3231ab75fc53435821a112d7bb6d7115d594de6dfbd621d82acbd51ea43de2dd65619fe4b023cdf759fc9,4.536,0.13027110810556491,0.8166987895965576,0.6552081150570823,0.20862215316490482,0.1344089677251659
hindi,58,3255dc44d5426ad255e14c4db4d12b224dfffd1e594a400a47cee7aafcd670d56a9834052a13be30307100ec6a3e1f8bffe33260e25f32c5a89ef64c744c0433,4.32,0.022509264331820007,0.12181317806243896,0.20936977862766942,0.4016654965310711,0.3838408802157616
hindi,59,fab15f5f87bd26a0f326787f96d92497bbfb5aea170dd8a415966cb8f7a5a7011bcb0b50bc9d46cdcf3edecaa6cf6753be6afd814aa420c9fd4e4ab3a40e7faa,6.948,0.11405584092658523,0.8163459897041321,0.6406623407281845,0.2032223161285161,0.15403554564907426
hindi,60,9c12887b11ae7ce76bcb5c4ca6b56f174e89c82f02c52c05b93ac7a40b6fb7b28d8474241a7dc36b3ad5b36eab48a209bf7e68a905ca64ac40b89e9311dec25d,2.736,0.026966487352105457,0.12098550796508789,0.22815321118637652,0.3923096065501245,0.37449869042390505
hindi,61,ccd20bfc67c11f3e895626eb3d7e07e2eecb1ce583467fa1a70d8bda435a9fc5cf14c4a421d7811cf579acb2397447cbd649ac6eaaa8073a71a7d04ccb90882b,5.508,0.13941011786719054,0.9900000095367432,0.597094340250185,0.24574730328309916,0.1557816826373125
hindi,62,c0fce8f25f23b41ed1321b49a5940b20f8b61130c14559d79ddf3816e5a433e06cad1469ff786911ce97ba8ea234da6b623881f3bb65339d1d3dd296e477a193,3.528,0.11205329127971261,0.8994309306144714,0.4754761153551938,0.23326413292453968,0.2894968057399651
hindi,63,0d2120fd5389d89f197e877a642aeb305bd4d8a9820d642a3ca7e83fe64ca61a0a8b15a37958f3629aa855408d3eabc56d2521ff9a06db24bd0c95320f66efab,7.38,0.1322370716132316,0.90997314453125,0.6897379882990994,0.1572467938137751,0.1512630026967535
hindi,64,5b3872837902e6d95327320c254ce8cc9e7b69e3ad4e2e54f93009f6f44af95a3b2bd03dd9504518ddea0ce1bb0793458ea03d00ccd3c918aba1a0a91476da99,4.296,0.06358640489474468,0.4594497084617615,0.4221373292547118,0.29008835650457326,0.28427835292183534
hindi,65,bbc6419b468f96f9a81d7c8c0eeb06dc2ef630ef810662472bff59d9df3e43bc26b9d784d84faaa541a3d2e1541014302610a7426fb91797046b37d96bacaf2e,6.516,0.056079089866882474,0.3132709264755249,0.3934583562283195,0.3108576043430278,0.29187950093733855
hindi,66,cc1693f2d0cabb0990f6510436b2406fbe0c4858c27f2c0b104c5f5c2499816770058f47af5d1bee60ed9027a18d60ad2e9dec2e2c3476373afe61afa078a3a4,5.04,0.0350010929491872,0.24236810207366943,0.26633319142121276,0.37814802880331133,0.350726944515751
hindi,67,0eef353f918900f4b6b2c52b697013c0ac2340228d97696f460545e777a0a619dc934a6e2bdc5329525c74d683591af809ae5b8d4157abba6321a5b7366bb73e,3.312,0.013746484258114245,0.05712687969207764,0.18519544231682222,0.40987037245357427,0.39979354830303954
hindi,68,aa9327f862e22c8a7e7c1cc05e596b019cb19e79329dfd7495112ab3dafda315d4ab663885cb951c63be27858c37f1aa245b0907d689b37ee4db113148053cc6,3.96,0.11093406639760602,0.7432361841201782,0.4267235535449488,0.4374099318110742,0.13409204444255
hindi,69,38a6ab913e27c72c3f28f3d2da65caa00933288bfaaa24633ad7168676bf34a4bdf59bba015f1be078031901c2a05ed997cd106fc7bb6ffe0cead3f59ca77415,7.884,0.02214663632119662,0.11549204587936401,0.19732541641047754,0.39576496710885495,0.40186662540983853
hindi,70,c88824395561074e0eb0ebc1280d4866dbc29f01c026899e205a1db558ba1be8d683a10dc5e1f8117571ea0794f699ebe359e833d714ad66942a429a2112a5a6,4.248,0.020930482353331527,0.0910692811012268,0.20674417249946686,0.4003186507272718,0.3877905867502221
hindi,71,4c946f553c704abd727b3818b1d22dba011a368043575278b58ae219f71cb8914e6cac82abe55d7da17f49bea4cceb3b96c17355a6f5b078c19a947defb9061c,5.004,0.12441711752180085,0.8201658725738525,0.5905601543985873,0.2295427615815352,0.1780929361989851
hindi,72,1963c5f396b43a02ea6a7cf2cacaafb042bfe53209c711d2325e2e4cfd7185370746e463b5ceb83f9ac807e048b8891b494db95e3bd7eccfbef896877eea9bbc,3.096,0.0711352521551415,0.4188300371170044,0.4063683001139056,0.341313988555757,0.24910997241621063
hindi,73,ccd20bfc67c11f3e895626eb3d7e07e2eecb1ce583467fa1a70d8bda435a9fc5cf14c4a421d7811cf579acb2397447cbd649ac6eaaa8073a71a7d04ccb90882b,5.648,0.127855465564624,0.990020751953125,0.9037407339596981,0.08897139025600598,0.007229456295157928
hindi,74,b64c2976e1395e1a65c549fed8cab613af6f6cf8e2f34416a1933b4c64f0b29ffcb82150ee5e396dab451f109f414930ff4938b4241d97e8919fe9f99a02893d,6.48,0.05806823099779579,0.4348456859588623,0.39450533865156984,0.32127557276219454,0.28055473794377206
hindi,75,6990e943cefc8a2ed3e12aa2c2a781793096d1aaf311b175943b3029333a59e74f30086965cfb6f7db8b79b431c41a44e6b4aa3f806707fc0c4e5da883dd1d54,4.5,0.0912207395083169,0.7973575592041016,0.4510318986942768,0.3329711962035829,0.2135046444697234
hindi,76,b9854a362f9f2796f98c3105310553f5d5b1d2aea5f247080a0d9ab5d329ac51e5e519bad74bd68b022867bb103a42741c9523a32ce80c3a4ac8ed64c4bde957,4.056,0.06360271784769375,0.4353526830673218,0.28058894042053495,0.38385753203519074,0.3325045000269439
hindi,77,aafda704e52784565ee078117b2a7941d822e96444d43cfe115de75e654f8c08c23b050eebe7b4264498537464b6e45cd0624f23aec65f904b156464d5056d52,5.112,0.09519168342074233,0.5889948010444641,0.5643122846659337,0.20934218115742165,0.2238547257761458
hindi,78,0663aeb40f5d5ea46610cac3ca0183f2193b429770c84b516efe7d199b8b110944005539d986613fdc9d6532694f43c3a8e4dfc9de8ae7bfbc8b57b412ef71dd,3.42,0.07810461672532637,0.5887167453765869,0.45532269822779947,0.3039730105188685,0.2377624127821489
hindi,79,63293ff4cc67280b10da2df2fd2763db65ca8493af191e121605b45457373b9d2f7d073324125f2ec4d3d5aa138903f3532048b49083306757421a463dcad13b,3.6,0.05786611975476645,0.47395259141921997,0.31777845876216315,0.40593448405024396,0.2727744166459929
hindi,80,4165462ba3028c7e25d5ff7abf7e81fe2d31ab129cfa039232a6753837447e299445e86cc1a94db3a8957d1cf55c3a1aaa96b297a0c75a814bc1a2df686daae8,6.48,0.10109975473595265,0.6556020379066467,0.5802570939298253,0.24395079315650908,0.17361778785600399
hindi,81,6cd8f602bf899de8fa9a30238cb461650682d47e62a5d12042ec213877ca4d9f7f83e3635c1374cddf16260688058dddb7ba7f5466c279dadd85e033038b6b08,3.528,0.06367509882311198,0.441688597202301,0.3806803411354027,0.3360920530532411,0.2797736187612898
hindi,82,43dc11a5328c78dc9536527d6945245d5b3e371fdeea987ac538a30956eacc649639e2b09c28bf3ee4f4f764475880bb8f68a5cd20ef78800a664b72a86ffe58,4.752,0.10668246546038535,0.8448528051376343,0.5835079835334848,0.24716386838539542,0.1671736898884644
hindi,83,755950c6eb4b91d87a8d62458e27e794e08783fbb4e47b61730e21bb685a9d3634dab0401114292ec8b3d3a282e0248c34c8868056fdb057716c14ae2b9844fc,4.816,0.1557445449391796,0.990020751953125,0.9367052881306047,0.06243595093091631,0.0008267299199467591
hindi,84,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,4.104,0.11219062387302388,0.875216543674469,0.667149595564997,0.17319821232202254,0.15755713774840135
hindi,85,be71c5c863d6de0f351032d62a7be08c92ba176b5062de0dafb4440746492bbcf9cd33f72220ff106d4b21f86dd04bb624bf109c7252900c3f92b4303d603af1,7.56,0.026249065997020846,0.13807916641235352,0.2246660072947305,0.39082594523201347,0.37940459247348646
hindi,86,46f23ae11e8565e979749342e1097a77fe3ef574253f10323351763c97b22c07b42362b03c576fa1d45361cede36368bbd6b9325f1f93cd2b8ed161a560ece2a,3.552,0.07239463364060877,0.49728572368621826,0.4267583395403152,0.3336016406417545,0.23641843180249986
hindi,87,b4f42e39378d93e8dbfced78bbf812a8cc9189b8dfbb1c6645703265e04ab91bedc692dbfa2b975577e7674dd6c8f12fb351477a3655c9646374d3f3b3fbc1a6,3.06,0.050836045502992665,0.4338340163230896,0.3334170493757722,0.32031840242182363,0.34239240834378065
hindi,88,aff2956ed66065c2040906c6e11253e54ffc0b308716a128efaa77f3d6e3556995079d82c9e63b19a0ab8b910eee082f68314b87acfd5c070341b6b9e1bda5bf,6.48,0.07527329603289734,0.5409599542617798,0.4580930537267522,0.2828928547237224,0.2557372545800153
hindi,89,e6f76063e0bed01647274603154c6319e89caf2d63a94e0c72490f58e3bca473aba94f53d264079979a367057af8c6e8152ef88087ac70720ea6175f8f9e4970,6.3,0.06867212220956374,0.5270442962646484,0.41471098858448197,0.31293531976487693,0.26919297270305437
hindi,90,ca96256894b92e0525b6f8bf5bac013efa869bfe9b8ec767a84d2e0b6f9f3108886cad7b3c9e622cc74ce7c803c4f9d96080e182713805211464db35f0adb51e,6.144,0.14518505674387494,0.78466796875,0.9788153569688295,0.019560750254708787,0.001546090787740125
hindi,91,a6d08697c738730178993390c6a57ba2b8e2944e43cf91bc222be8589b56ae2271a0e072fadd7f735cc7479c0ea16887e186a8e4a478276381c1d96dcd49e461,5.22,0.011053355104049162,0.05100131034851074,0.17659844272729405,0.41384663896402774,0.4042550324928932
hindi,92,8a05ca02926d437b43ff4cc21925621fc16dbeaf8e35977e8c6f5da4d29494951203f52e20050d365fe263f76336e15d23cf8d1f0c0514c9fd900f7d92b108a1,4.352,0.14934751917340194,0.990020751953125,0.930791950314178,0.06690325673496912,0.0022609800352552984
hindi,93,52f22814969ddf3ae439c9927cdc815781938e7b8db9939cbe5cc7211c83b3dd6eccb62b360571d4002d64878c3b70340e8a76bf784048ff984b73b71d31fc52,3.132,0.0319533511989376,0.16375267505645752,0.2521779205627318,0.3818336402654068,0.36122965443498645
hindi,94,c7c4e5ded1e6121c38594d1e3bbb5a49f1d269f96c2591f9e2d4da7cf5c9cdc7598248c5d24452c832160a2503d344167242cafabc1dc3936e1a6065b281ae77,2.64,0.16559896642268404,0.936737060546875,0.9326307230356896,0.029077897321125878,0.038250160638295255
hindi,95,f398e532c4307d0fb6f23dda4b599e05c8483a5211aab4dba56e24a0acc89810af5b98cc96afe0b55fdee3b41250c05571fa3d170e517213e71e52e481a80df1,3.744,0.15418673077645428,0.841400146484375,0.9350475997042836,0.05791958094520678,0.006978711684459066
hindi,96,cba73505723d31fe1d355fd9c1ba00f36d72661f667b151bb2e4db347100a72793ca3d5351e0293af666bf35d2684deb3e4bbc6fe630ffabe699d80709a0ea07,7.128,0.03196187296636312,0.1885891556739807,0.24438083924353102,0.3924353374875007,0.35846820754125786
hindi,97,64fcf403ddfb930184eae9b9ad9fbb9a712ebab06fdb5e7dbe7621dcd2cd5101f593c37e8e254ff38294b6dcc8bec4808c197c2d7599c0c4126045b1ac9b51d0,4.704,0.04870319415409387,0.26653575897216797,0.33056655838356186,0.3390782495001579,0.32588251821628506
hindi,98,bd008914e8d61f280ef49d1b81b9ba5feafa0195842fb73953d414962085d13881380f143efa9cc3014fb5083f2ca49ec0ac216b23e48f676493303b320d17d3,4.932,0.0658903977363637,0.33418381214141846,0.42685403377377834,0.2897009346404298,0.279815913686069
hindi,99,9392443e20fff21db185ec2e21925398c267cdaec962d7a8bff381ae171fd3563894988fe4244da0866881fb39e56492843fac59b139c31b99211d6c8f44c2ac,4.356,0.08115469952085046,0.5217297673225403,0.4340840303994198,0.34604058670219834,0.2170093856707285
