sample_key,pair_id,analysis_cluster,label,path,duration_s,content_fraction,ig_delta,low_frac,mid_frac,high_frac,speech_frac,silence_frac,silence_duration_frac,gini,entropy,topk_1pct,topk_5pct,topk_10pct
a11_010_LA_E_6585884,a11_010,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_6585884.flac,2.4520625,0.6073219814241486,-6.200244210128691,0.889453528822515,0.05736276602418517,0.05318370515329975,1.0,0.0,0.0,0.6980484399197027,14.63814057050394,0.1193320013928071,0.35062281752185726,0.5217336037783944
a11_011_LA_E_9223167,a11_011,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_9223167.flac,3.6185,0.8962229102167184,3.96514004761033,0.9117939154009581,0.06971356517741346,0.018492519421628387,0.9993093013763428,0.0006906585767865181,0.0006191950464396285,0.6945389240725346,14.576057141249043,0.1551756374887136,0.37604203868645475,0.5307395819908486
a11_012_LA_E_5133679,a11_012,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5133679.flac,1.5273125,0.37828173374613006,6.255702179789859,0.9073809152967113,0.08357829011940854,0.009040794583880343,1.0,0.0,0.0,0.666455267776741,14.73828104417905,0.13190137586204703,0.3419102211362678,0.4962809188989561
a11_013_LA_E_3376297,a11_013,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3376297.flac,2.4958125,0.6181578947368421,-2.2174620014983297,0.9714824701887766,0.027199062020593315,0.0013184677906300274,1.0,0.0,0.0,0.692534024823668,14.54806893063175,0.1741022819417115,0.38674137995651514,0.5341893578940791
a11_014_LA_E_2932205,a11_014,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_2932205.flac,2.5040625,0.6202012383900929,4.27146859391307,0.8825522970491366,0.04974161929793565,0.06770608365292773,0.9802951216697693,0.019704820588231087,0.017848297213622293,0.6977744713508902,14.593344366269637,0.141861847714475,0.36939417730770424,0.529406601110255
a11_015_LA_E_7192576,a11_015,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7192576.flac,2.0178125,0.4997678018575851,0.6643736050340685,0.913052750619153,0.07239291225300791,0.01455433712783903,0.9969048500061035,0.0030952305532991886,0.01674922600619195,0.6554073745414009,14.824191339161054,0.10901896997997874,0.31883400822947006,0.47771177002790144
a11_016_LA_E_5026432,a11_016,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5026432.flac,1.3953125,0.34558823529411764,-4.340213319476781,0.8880804699737104,0.048029140631724206,0.06389038939456537,1.0,0.0,0.0,0.71106220464956,14.50795962071068,0.15457876994515646,0.3950490326074987,0.5552903083244264
a11_017_LA_E_7243479,a11_017,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7243479.flac,2.579125,0.6387925696594428,6.121498399020943,0.9367975638657791,0.04035294710768188,0.022849489026539046,0.9999628663063049,3.7028938095318154e-05,0.004736842105263158,0.7142994780877254,14.508562020094011,0.14800925899134224,0.38709419166492637,0.5529574841071441
a11_018_LA_E_1074147,a11_018,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1074147.flac,0.99375,0.24613003095975236,2.515383994761539,0.9284352384294238,0.05621646181299566,0.015348299757580551,0.9875055551528931,0.012494362890720367,0.03343653250773994,0.6899987058084105,14.607494217722268,0.14976355016496593,0.37537646574381117,0.5291100799172022
a11_019_LA_E_2774082,a11_019,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_2774082.flac,1.6584375,0.41075851393188856,-14.75167570626126,0.9520769118223329,0.033817805979155235,0.014105282198511869,0.9731453657150269,0.02685455046594143,0.023777089783281732,0.6827020016038823,14.704221471227633,0.11608208604242751,0.3361527395391635,0.5030227307509164
a11_020_LA_E_1311878,a11_020,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1311878.flac,3.3293125,0.8245975232198143,-0.1824348586501951,0.8835322563015742,0.0888311954562724,0.027636548242153267,1.0,0.0,0.0,0.6679801859191772,14.766609763876499,0.11448231840433791,0.3285348491772367,0.4890938464033302
a11_021_LA_E_8412287,a11_021,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_8412287.flac,2.9953125,0.7418730650154799,-5.076104556711144,0.9348839559861031,0.032775097626926604,0.0323409463869704,1.0,0.0,0.0,0.7170773882422827,14.509828207006732,0.14286733284007436,0.38189487338750844,0.5503776631049262
a11_022_LA_E_9883712,a11_022,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_9883712.flac,1.7323125,0.4290557275541796,0.7408722004176234,0.8163906144601111,0.15235476781194754,0.0312546177279414,0.9355446696281433,0.06445537507534027,0.03383900928792569,0.6869302239666555,14.631012987208642,0.1434811024370058,0.36635632366838355,0.5234682205375377
a11_023_LA_E_3751267,a11_023,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3751267.flac,2.2570625,0.5590247678018576,5.680686095285506,0.8588160874689377,0.10229087528960812,0.03889303724145416,0.9950394630432129,0.00496054207906127,0.01215170278637771,0.7236926857213064,14.465155443651955,0.14978039904724275,0.3969269623269354,0.5661741042842239
a11_024_LA_E_9587883,a11_024,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_9587883.flac,2.64325,0.6546749226006193,2.06794272387112,0.851257099816214,0.12563922392182383,0.023103676261962133,0.9912152290344238,0.00878484733402729,0.012693498452012383,0.7107850254203922,14.51742551626791,0.1524442130709889,0.3860384582854668,0.5480337170729241
a11_025_LA_E_7377873,a11_025,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7377873.flac,1.7175625,0.42540247678018583,-10.05842475367136,0.8515172638701627,0.11885119869080897,0.029631537439028424,0.9989200830459595,0.0010800022864714265,0.010681114551083592,0.6933147574189076,14.641634778606958,0.1263881042644871,0.3552112450916347,0.5202800992897783
a11_026_LA_E_1464800,a11_026,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1464800.flac,1.656125,0.41018575851393196,0.924027987605097,0.8637431568632096,0.10819454853006379,0.028062294606726695,0.9793233275413513,0.020676609128713608,0.04365325077399381,0.7127376419326534,14.52272237828969,0.14688865435128162,0.3862078755763064,0.5518151588225938
a11_027_LA_E_8938513,a11_027,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_8938513.flac,1.571875,0.3893188854489164,8.827465240624559,0.9217407703461783,0.0622810695821934,0.015978160071628302,0.9997606873512268,0.00023945960856508464,0.0019195046439628484,0.6921573296746528,14.647117078284667,0.12837725963252836,0.3521359925383634,0.5158477683129242
a11_028_LA_E_1495493,a11_028,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1495493.flac,1.492875,0.36975232198142416,-8.477225137379278,0.7366624592372218,0.11631315822310247,0.14702438253967562,1.0,0.0,0.0,0.6877362387197237,14.6235845774111,0.1447538185882967,0.3686782770627034,0.5249015950525595
a11_029_LA_E_7712216,a11_029,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7712216.flac,1.5341875,0.37998452012383904,-12.531208753232464,0.8848058102454649,0.06287910716122731,0.05231508259330767,1.0,0.0,0.0,0.7088654696950738,14.572977283379679,0.12872684422097727,0.36534081968938703,0.5362533083439293
a11_030_LA_E_3021132,a11_030,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3021132.flac,3.693125,0.9147058823529413,-0.5993967628598647,0.9257209769720998,0.046914152954956295,0.027364870072943866,0.993229866027832,0.00677004549652338,0.0032507739938080495,0.69260419928091,14.635981114109942,0.13108094696787873,0.3553058355515021,0.5186204502096343
a11_031_LA_E_4453860,a11_031,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_4453860.flac,1.9920625,0.493390092879257,3.356860563790031,0.9021343041776855,0.0666924287858403,0.031173267036474293,1.0,0.0,0.0,0.6699100956779187,14.756260190287648,0.11549830090993998,0.3368087169073056,0.49948565776894877
a11_032_LA_E_5307079,a11_032,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5307079.flac,2.608125,0.6459752321981425,-8.047575275759407,0.8360526683723577,0.1450288144655404,0.01891851716210185,0.9994505047798157,0.0005494745564647019,0.011919504643962847,0.6803457876331975,14.686708989187219,0.12925401726162253,0.34640521950462855,0.5058641372483944
a11_033_LA_E_9131776,a11_033,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_9131776.flac,1.51675,0.37566563467492264,-0.4987491809662359,0.8728064518124117,0.1107248263072071,0.016468721880381305,0.9862670302391052,0.01373289991170168,0.022167182662538698,0.7000684604785055,14.585858275203638,0.14098292077164548,0.3743936239014239,0.5364725694225717
a11_034_LA_E_3801561,a11_034,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3801561.flac,2.481625,0.6146439628482974,-18.5475195811727,0.917755130109463,0.051088906038603846,0.031155963851933165,0.9977421164512634,0.0022578584030270576,0.004365325077399381,0.7122140870902238,14.54592501464278,0.1358615539043151,0.37113685985622713,0.5415084081435678
a11_035_LA_E_3651718,a11_035,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3651718.flac,3.2820625,0.8128947368421053,-1.822171254852492,0.8457366970588669,0.09908393976647299,0.0551793631746602,0.9926906228065491,0.00730948755517602,0.01239938080495356,0.6744525965472283,14.722677814686136,0.12424994594643814,0.34510793078431007,0.5040914120811495
a11_036_LA_E_5392207,a11_036,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5392207.flac,1.6561875,0.41020123839009287,2.9414690054216184,0.8043852981627301,0.1801082172244072,0.01550648461286267,1.0,0.0,0.0,0.6893405289415093,14.6334787339853,0.13966268083374694,0.36736530361289327,0.5248074705181283
a11_037_LA_E_5866471,a11_037,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5866471.flac,3.11575,0.771702786377709,2.073409371690488,0.8186725468785951,0.14265054140134792,0.03867691172005688,0.999225914478302,0.0007739578140899539,0.010835913312693499,0.7094083340105206,14.55909641059365,0.13498581575799803,0.37369369711716033,0.5406315462814061
a11_038_LA_E_4828788,a11_038,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_4828788.flac,2.730875,0.6763777089783283,-1.0053528352809913,0.8809541461941407,0.08071080363457771,0.03833505017128155,0.9972169995307922,0.0027829858008772135,0.002693498452012384,0.6793434232944899,14.71377365728506,0.11875075421611551,0.34406577707829944,0.5079692869505619
a11_039_LA_E_4467350,a11_039,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_4467350.flac,1.69425,0.4196284829721363,-7.341848113084865,0.847727901738111,0.07676946235691694,0.075502635904972,1.0,0.0,0.0,0.7331550700607541,14.32056864417445,0.18815308278981419,0.4316263073433058,0.5867014564209653
a11_040_LA_E_8072815,a11_040,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_8072815.flac,4.0563125,1.0,-2.4545319011267424,0.9324340887044327,0.0407568041054332,0.026809107190134067,1.0,0.0,0.0,0.6981308004952593,14.61844668818772,0.12970457979941785,0.3622234797190338,0.526770868207803
a11_041_LA_E_8309372,a11_041,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_8309372.flac,1.7411875,0.4312538699690403,-0.8279543943591818,0.8336316511427189,0.0785585649792482,0.08780978387803305,1.0,0.0,0.0,0.6551738646419154,14.820719345146527,0.11062163820734813,0.3184866634598777,0.4767640747303306
a11_042_LA_E_5412721,a11_042,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5412721.flac,1.27025,0.3146130030959753,-1.3703217569205677,0.7419366321725993,0.25069458588829224,0.007368781939108368,0.9637729525566101,0.03622697666287422,0.04030959752321982,0.6926083681751756,14.578246181113586,0.15352630407919915,0.3711974142819092,0.5264221837536269
a11_043_LA_E_1255192,a11_043,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1255192.flac,2.2184375,0.5494582043343653,-0.737097351345156,0.9007999861293838,0.04766013115007788,0.05153988272053824,0.9999915361404419,8.559258276363835e-06,0.002585139318885449,0.6912398265878141,14.645017909712998,0.13113330535448076,0.35855558413966804,0.5207696000747609
a11_044_LA_E_6366765,a11_044,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_6366765.flac,3.5910625,0.8894272445820435,0.2267637826131121,0.8152159156852858,0.16073383527423618,0.0240502490404779,0.9975777268409729,0.00242223241366446,0.01760061919504644,0.6863666853885038,14.665072144336463,0.12877885009833864,0.3543238896459923,0.5162122796354466
a11_045_LA_E_7348169,a11_045,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7348169.flac,1.6061875,0.3978173374613004,4.282203844477039,0.9295672907394167,0.04960005251963826,0.020832656740944967,1.0,0.0,0.0,0.7323624984890087,14.299712963931977,0.20524558650341274,0.4408998951684463,0.5892499525419561
a11_046_LA_E_1159671,a11_046,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1159671.flac,2.2591875,0.5595510835913313,4.960678940302448,0.8956142484682453,0.08853456730727319,0.015851184224481524,0.9982470870018005,0.001752970041707158,0.012678018575851394,0.695944418320207,14.641692503230761,0.12126787865515803,0.3508592719145808,0.5185889570016239
a11_047_LA_E_4149963,a11_047,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_4149963.flac,2.6564375,0.6579411764705883,0.073167206050563,0.8962507702638789,0.07970206952737069,0.024047160208750404,0.9994598627090454,0.00054025964345783,0.00803405572755418,0.662291043088151,14.75350373492801,0.13124136721881732,0.34178374738674766,0.4941832641822865
a11_048_LA_E_1123759,a11_048,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1123759.flac,1.6318125,0.4041640866873066,-0.6751004855699634,0.8643501251482425,0.11862121374793022,0.01702866110382718,0.9901641607284546,0.009835879318416119,0.03953560371517028,0.6986429047569727,14.582461900330486,0.1446309565145638,0.37644804599229714,0.5366734788758346
a11_049_LA_E_3571743,a11_049,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3571743.flac,4.2528125,1.0,10.295688571594386,0.9132691405824771,0.054389305103555545,0.032341554313967416,1.0,0.0,0.0,0.6959029952579103,14.615573263854532,0.13425395312574873,0.36859860260904087,0.5320336650905728
a11_050_LA_E_4482383,a11_050,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_4482383.flac,1.479375,0.3664086687306502,5.027304652697199,0.8412383257750665,0.15419990245148227,0.004561771773451156,0.9965658783912659,0.0034341649152338505,0.003653250773993808,0.6607239408015013,14.785192173154607,0.11864203745850038,0.33027655782000076,0.487136694075892
a11_051_LA_E_2554762,a11_051,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_2554762.flac,1.0819375,0.2679721362229102,1.947911753723126,0.9062107948971567,0.06537781374609859,0.028411391356744732,1.0,0.0,0.0,0.7180186326833986,14.486190860406948,0.1505081472133316,0.39938608134379494,0.5642979559841206
a11_052_LA_E_6979198,a11_052,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_6979198.flac,3.166375,0.7842414860681115,0.5677410125849995,0.9077268738306645,0.06488105445115414,0.02739207171818125,0.8707189559936523,0.12928101420402527,0.047554179566563465,0.6892482813147922,14.621303739263688,0.14577581490310984,0.3654707800293002,0.5216655543284544
a11_053_LA_E_4317321,a11_053,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_4317321.flac,4.193125,1.0,0.2317709347726886,0.9160892867531631,0.05842443594200993,0.02548627730482698,1.0,0.0,0.0,0.6937736679761664,14.59607160125462,0.14735166114843576,0.37564048693556895,0.5318909266521912
a11_054_LA_E_7875546,a11_054,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7875546.flac,1.853,0.45894736842105266,-3.2962995884200126,0.8669989756929753,0.10163530403712406,0.03136572026990062,1.0,0.0,0.0,0.6739548411690293,14.713283871567343,0.1301095686441815,0.34911463695845407,0.5071140271222347
a11_055_LA_E_4400203,a11_055,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_4400203.flac,1.180375,0.2923529411764706,-3.368862274471738,0.9417521662487045,0.039255892934818515,0.01899194081647712,1.0,0.0,0.0,0.6672518037625728,14.772782597187017,0.11205230497627354,0.3292863678455235,0.48989784013501053
a11_056_LA_E_7750719,a11_056,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7750719.flac,1.3946875,0.3454334365325078,7.615005931127971,0.8171295941400312,0.151338494104536,0.03153191175543278,0.9963163733482361,0.0036838219966739416,0.025108359133126933,0.7682830054830843,14.160166815827628,0.18957382506940015,0.4656901454566174,0.6320188733959561
a11_057_LA_E_1446073,a11_057,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1446073.flac,1.1385,0.28198142414860683,0.7457123101093934,0.8973342215119653,0.0862158689931093,0.016449909494925453,0.9971820712089539,0.002817981643602252,0.03752321981424148,0.7198968685785261,14.482437090577548,0.15015306597422667,0.3917926198789269,0.5568293106008962
a11_058_LA_E_6152423,a11_058,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_6152423.flac,1.442625,0.35730650154798765,-12.028779270577694,0.9212880835050444,0.05965998701154339,0.01905192948341207,0.9986857771873474,0.0013143187388777733,0.0013003095975232198,0.7005191777706508,14.567556699104923,0.15059878685440847,0.3769987298296382,0.5365494711656871
a11_059_LA_E_3946300,a11_059,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3946300.flac,2.2690625,0.5619969040247679,-1.2807074352199077,0.8869553821652613,0.09540196999340593,0.017642647841332616,1.0,0.0,0.0,0.7152280751266984,14.351214242078397,0.20687345858748865,0.42661055063928865,0.5701392044081276
a11_060_LA_E_7428554,a11_060,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7428554.flac,5.40775,1.0,2.102241718772694,0.8813700036730141,0.07611479224727635,0.04251520407970942,0.9659594893455505,0.0340404286980629,0.023777089783281732,0.7020405146301527,14.571414845938834,0.14435628712961454,0.3778886132588689,0.539201788969961
a11_061_LA_E_7598073,a11_061,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7598073.flac,1.9544375,0.4840712074303406,-9.171323041141562,0.8435493099642792,0.13946700144206975,0.01698368859365109,0.9979984164237976,0.0020015027839690447,0.023777089783281732,0.7091701098000704,14.471262601657429,0.16773714928955377,0.40043472598646296,0.5548755789272644
a11_062_LA_E_7237949,a11_062,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7237949.flac,1.4538125,0.36007739938080496,-12.5578321821812,0.9042038893398631,0.07614427045333362,0.01965184020680329,0.997618556022644,0.0023813287261873484,0.006842105263157895,0.7496580676985627,14.180193715375264,0.21009613899079377,0.45749452420262177,0.6114920245282889
a11_063_LA_E_1688421,a11_063,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_1688421.flac,1.1695,0.2896594427244582,-4.824843253818845,0.8208982841662001,0.04457588095551272,0.1345258348782872,0.9973514676094055,0.002648564288392663,0.013003095975232198,0.6873339903377631,14.656731305821063,0.1308353800575158,0.3601675385179976,0.5222744886575186
a11_064_LA_E_6262854,a11_064,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_6262854.flac,3.838125,0.9506191950464397,1.447244164994718,0.882034303621932,0.07671105889707718,0.04125463748099071,0.9998171329498291,0.00018291913147550076,0.0074613003095975235,0.7080540732400162,14.560098233603245,0.13708404879604816,0.37665767079432333,0.5437176123060457
a11_065_LA_E_7841941,a11_065,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7841941.flac,2.482,0.6147368421052632,8.571254265426294,0.8991391555067124,0.07210366870813435,0.028757175785153268,0.9910208582878113,0.008979125879704952,0.004458204334365325,0.6992348048351142,14.625861114086575,0.1223298810107856,0.3526066166211659,0.5228368661288594
a11_066_LA_E_9617374,a11_066,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_9617374.flac,2.3089375,0.5718730650154799,2.0896546445632254,0.8498291987183035,0.1358188221928996,0.01435197908879697,0.999840497970581,0.00015948111831676215,0.00914860681114551,0.7026216906689469,14.55994041175125,0.14836602941484858,0.3772074579546829,0.5369663300660353
a11_067_LA_E_4885482,a11_067,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_4885482.flac,2.489625,0.6166253869969042,11.669034172399138,0.8727754677785622,0.08718339355959312,0.04004113866184458,1.0,0.0,0.0,0.7040820633802485,14.601210332614796,0.12510052252609022,0.35728318559297234,0.5273925068864311
a11_068_LA_E_5464046,a11_068,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5464046.flac,1.9661875,0.48698142414860685,7.339030559228162,0.9480184787160523,0.034966681559515794,0.01701483972443209,0.9923800230026245,0.007620035205036402,0.007027863777089784,0.6780553778699789,14.696670071066393,0.12994325298959317,0.346967541894267,0.5062824046046787
a11_069_LA_E_7660609,a11_069,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7660609.flac,3.2054375,0.7939164086687307,3.3016362778160517,0.8414756862894337,0.08195552250742,0.0765687912031463,0.9912981986999512,0.008701843209564686,0.025123839009287927,0.7135866818283934,14.528428976900022,0.14194604339317915,0.3789581716440763,0.5458244159412008
a11_070_LA_E_3541044,a11_070,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_3541044.flac,1.3671875,0.33862229102167185,2.667844800624634,0.776208131173274,0.19770471621677743,0.026087152609948577,0.9948171377182007,0.005182827357202768,0.011486068111455108,0.6546173582592372,14.819093835106477,0.11201777983431056,0.32357795680547957,0.48009843880820474
a11_071_LA_E_8611289,a11_071,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_8611289.flac,5.0685,1.0,-0.8666679880296186,0.9195390313887023,0.07484743875256405,0.005613529858733705,0.919755756855011,0.08024419099092484,0.0713312693498452,0.699342558484509,14.602951257492636,0.13423858857423412,0.3626544093412168,0.526359030434753
a11_072_LA_E_7949755,a11_072,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7949755.flac,1.845625,0.4571207430340558,-16.909004145381026,0.8552223620457459,0.1100124193172986,0.034765218636955655,0.9982815980911255,0.0017185101751238108,0.010712074303405573,0.7141130933324871,14.504562091260315,0.15075806933752336,0.38975697588453867,0.5527764128760797
a11_073_LA_E_7813568,a11_073,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7813568.flac,1.1039375,0.27342105263157895,5.160725877758036,0.8126631219040681,0.15770486453525998,0.029632013560671945,0.9810435175895691,0.018956508487462997,0.03561919504643963,0.6945740724191674,14.638759032895813,0.12660071484763866,0.3545825002123573,0.5204135500138506
a11_074_LA_E_7665794,a11_074,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_7665794.flac,2.5958125,0.6429256965944273,14.808273379219155,0.8890660106103131,0.06623668917191666,0.04469730021777017,0.9944502115249634,0.0055498587898910046,0.008869969040247679,0.6853709353395574,14.558790239255123,0.17338908934697206,0.3856929692155344,0.5317331369377223
a11_075_LA_E_5564312,a11_075,asvspoof_a11,0,database/LA/ASVspoof2019_LA_eval/flac/LA_E_5564312.flac,2.53175,0.6270588235294119,-9.3949276758293,0.8954746283895224,0.06486063414864476,0.039664737461832716,0.9999303817749023,6.962242332519963e-05,0.0009287925696594427,0.693783969384633,14.636690143638845,0.12805966524307752,0.36053258931998255,0.525572380690101
